Emotion,Text
neutral,My daughter plans to quit her present job and wants to find another . She says she wants to get a better job with higher pay . 
neutral, Yes . 
neutral, It seems quite normal to me . It is pretty much what I want to do . 
neutral, Yeah . 
neutral, I'm afraid not . 
neutral," In my country football is brand new , so I never learned the game when I was younger . "
neutral, I see . 
neutral, Sure . 
neutral,"Hi , Jason ! "
neutral, OK . Dad ! I'm coming . 
neutral, Fine . 
neutral,"Hey John , nice skates . Are they new ? "
neutral, No idea . 
neutral," Oh , I didn ’ t know that ! I thought they just paint it on your skin or something . "
neutral," Yes , there is . Teenagers do not want to live traditional lives . They want to go out , have fun , and explore the world . They want to develop their own view of life . Parents usually try to discourage them , but they don ’ t often succeed . "
neutral," No , why ? "
neutral, I will . 
neutral, Goodbye ! 
neutral, What is it ? 
neutral, There are several possible sources you might use for that topic . I suggest you use the computer and the computer will give you a list of every scientific journal that talks about children and television . 
neutral, that ’ s true . I ’ m wondering did you learn anything from the job ? 
neutral, Which link ? 
neutral,Wait for me 。 
neutral, Are these seats okay ? 
neutral, What ? 
neutral," We basically sat her down and told her how we felt about her constant criticizing , and how we welcomed her advice but hoped she'd let us do our things . She understood , and now everything is a lot more peaceful . "
neutral, Sure . 
neutral, I believe industry is making us wealthier . 
neutral, Dance class ! I don't know how . 
neutral, Yeah . 
neutral, You often like comparing children with their parents . 
neutral, How come ? 
neutral," Yes , I am . "
neutral, Alright . We are out of everything . 
neutral, OK . 
neutral, Yes . 
neutral, Yes . 
neutral," I'm not sure , he is a manager I think . "
neutral, Yes . 
neutral, Mom ? 
neutral, Okay . 
neutral, It's okay . 
neutral, It's exactly twelve minutes past seven . 
neutral,What is up ? 
neutral, Good luck ! 
neutral, I think lifelong learning is the concept that it's never too soon or too late for learning 
neutral, Kobe . 
neutral, You are bragging again . 
neutral, It's OK . 
neutral, Not yet . 
neutral, She what ? 
neutral, I am 24 . 
neutral, I promise . 
neutral," Bye , Ann ! "
neutral, Step into my office for a moment . What is your concern ? 
neutral," I heard that the government might need to increase the retirement age , because otherwise there will not be enough workers to support the young and the elderly . "
neutral, Good boy ! 
neutral," Yeah , I know . A friend in need is a friend indeed . I don't need fair-weather friends either . "
neutral, See you . 
neutral," Oh , I see . "
neutral," oh , really . That is great news . What does he look like ? "
neutral," Eh , so so . "
neutral,how do you usually get to school ? 
neutral," Yes , Jane invited me for dinner to this new restaurant which opened near us . "
neutral, Coco Lee . 
neutral, I liked it . 
neutral, I ’ m sorry . I didn ’ t know that . 
neutral," Don't mixing #cosmetic brands. If it works for you, #goforit @MACMakeupLA @makeupjojo @MakeupByEric @cosmetichappy XO :)"
neutral," Oh , yes ? "
neutral,What's wrong with him ? 
neutral, Forgive me darling . I'm very tired . 
neutral," I liked physics . It ’ s all math , really . arcs , curves , velocity , cool stuff . "
neutral, A stop ! Wait for the lights to turn green . 
neutral, No . 
neutral, I never know when to shake hands and when not to . Can you tell me something about it ? 
neutral, Now . 
neutral, sounds like he is pretty cute . What do you think of him ? 
neutral, I'm sorry . 
neutral, So what ? 
neutral," Yeah , yeah , but today ’ s lesson was all about the creation of the universe . "
neutral," well , we'll be careful . Thanks for letting me know . "
neutral," Don ’ t worry , I can handle that . And I know if the boss is there , even it is an informal evening , it does not make a good impression to get totally drunk in front of him . "
neutral, Yes . 
neutral, Winning is a piece of cake to me . 
neutral, In Boston . 
neutral, Do people get married young ? 
neutral," Oh I remember , I cut terrible calls , and you didn't say anything about it . "
neutral, What happened ? Quarrel again ? 
neutral," Hi , Jim . "
neutral,"Do you speak only English in the class , or does your teacher explain everything to you in Spanish ? "
neutral,Who's that ? 
neutral," I had mine when I was 24 . that ’ s a little young . I ’ d suggest you wait until you are in your late twenties . , or even in your early thirties if you have a good career . "
neutral, Sure . 
neutral," I also feel that work efficiency here is very high . and you have strong working ability and professional skill , it seems that you know all , that's really wonderful ! "
neutral,How are you ? 
neutral, Yes . 
neutral," Yes , I do . "
neutral, OK . 
neutral, Yes ? 
neutral, Or getting stuck in traffic jams when you ’ re driving . 
neutral, Me ! Me ! 
neutral," Yes , sir . "
neutral, Snipers ? 
neutral, It's not just that . She also criticizes how we raise the kids . 
neutral, Right . 
neutral, Mrs . Thou ? 
neutral, How often ? 
neutral, I see . 
neutral, Really . 
neutral,"What do you do in your free time , Nancy ? "
neutral," If I were Li Na , I would ask her if she had done that . "
neutral, Haven't you heard that he is in prison ? 
neutral," At the beginning , it does not matter , but once someone gets one ball in , it is set . "
neutral, I'm very sorry I can't . 
neutral,"Hey , Mary , what's up ? "
neutral,Here's the restaurant we're meeting the Smiths at . 
neutral, August 1st . 
neutral, OK . 
neutral, Sure . 
neutral, Tarzan . 
neutral, When will the lecture begin ? 
neutral, Mr . : Yes ? 
neutral, Why not ? 
neutral, Critics are not very happy with the movies that you ’ Ve made recently . Does that bother you ? 
neutral, Thanks . 
neutral," Having a regular study routine and following it is very important , right ? "
neutral, I would very much enjoy taking a Psychology class.Because I'm crazy . 
neutral, April fool ! 
neutral, What place ? 
neutral,Hi . 
neutral," Come on ! A little labor , much health . "
neutral,The mosquitos are biting me ! 
neutral, Oh ! ! My car isn't working . I'm waiting for a tow-truck . 
neutral, Yes . 
neutral, Thanks . Lovely day . Pity I ’ m on duty . 
neutral, I will . 
neutral, You mean 30 push-ups ? 
neutral, Thank you . 
neutral, I think I've caught a cold . Now I'm aching all over . 
neutral," Sometimes it takes too long to find the exact information you are looking for . Besides , I like to read a magazine in a coffee bar sometimes . "
neutral, About ten years so far . I started learning when I was in middle school . 
neutral, of course . There ’ s always much to learn . I got to know more about the real world . 
neutral, OK . 
neutral, What ’ s the score ? 
neutral," I hope so . I'm looking for some material for a paper I'm writing , and I'm not quite sure where to look . "
neutral, I see . 
neutral, I will be all right soon . I was terrified when I watched them fall from the wire . 
neutral, Thanks . 
neutral, Not always . Sometimes we don't understand her . Then she has to repeat what she said . 
neutral, Maybe you're right . I have been too lazy lately . 
neutral, Two carats . 
neutral, The heart ! 
neutral, Not a bit . 
neutral, No way ! 
neutral, Nothing . 
neutral, So what ? 
neutral, Good . 
neutral, Bye . 
neutral, Yes . 
neutral, 500 pieces . 
neutral," No , never . "
neutral,Let's go in . 
neutral, Oh.history . 
neutral, Me too . 
neutral," Just so so . Last night I met this great guy at the bar and we had such a wonderful time , so we decided to meet again tonight . "
neutral, 250 Yuan . 
neutral, Okay . 
neutral," Yeah , I ’ ll probably just stay in and relax . Maybe watch a few movies . "
neutral, August 1st . 
neutral, Almost . 
neutral, It's us . 
neutral, You're so old fashioned ! Nobody is going to pull down your pants ! 
neutral, What position do you play ? 
neutral,You honestly believe the world ’ s improving every year ? 
neutral, Of course . 
neutral, Certainly . 
neutral, Yes . 
neutral, Let's go in to wait for them . 
neutral, What about ? 
neutral, I think so . 
neutral, The works ? 
neutral, Yes . 
neutral, Do you have a ride home ? 
neutral, Okay ... 
neutral, Let's go on the computer to see what's up . Do you think you are doing well ? 
neutral, I like playing chess . 
neutral, Alright . 
neutral, $ 135 . 
neutral, See you . 
neutral, So do I . 
neutral, Good idea . 
neutral, It sure is . 
neutral, Wow ! Sure ! 
neutral, Sure . 
neutral," Take it easy , all sufferings have their reward . "
neutral, There is a wait right now to use the computers . 
neutral, Bye . 
neutral, Why ? 
neutral, I usually ride my bike . Which form of transport do you prefer to use ? 
neutral, OK . 
neutral, Sure . 
neutral," Yes , sir ? "
neutral, Two waves ? 
neutral," Oh yes . Men , women , and children shake hands all the time . "
neutral, 350 yuan . 
neutral, Right . 
neutral, What is it ? 
neutral, Like what ? 
neutral, John is in prison now.He was copped outstealing . 
neutral, What is it ? 
neutral," Aha ! Now I understand.You were trying to buy stolen goods on the sidewalk.So , what I think is , you deserve to get cheated ! "
neutral, Well ... 
neutral, I would if I were you . 
neutral, Here we are . You find us a table and I'll get the drinks . 
neutral, I guess so . 
neutral, Shandong . 
neutral,Have you signed up to join the company ’ s Christmas party ? 
neutral, Ten . 
neutral, Aug 8 . 
neutral, Are you a football player ? 
neutral, I'll certainly try to help you.What topic is your paper on ? 
neutral," There's nothing definite I think . I don't have a list or anything , but when I first meet somebody , I can usually tell whether or not that person is going to be a good friend . It seems I have radar helping me spot new friends . "
neutral, Of course . 
neutral, How short ? 
neutral,What ? 
neutral," Yes , I think you ’ re right . I ’ m thinking about having a child , but not just yet . "
neutral, Until when ? 
neutral, Go ahead . 
neutral, Fine too . 
neutral, Wow ! So many people in the United States get divorced ! 
neutral, Thanks . 
neutral, Not very much . Classical music sends me to sleep 
neutral, Like what ? 
neutral, Why not ? 
neutral, No.Why ? 
neutral," Well , I didn't clean the house and I didn't study . I stayed in bed and watched TV . "
neutral, we were planning on walking both ways since the weather is still nice . 
neutral, Ok . 
neutral, My car run out of petrol . 
neutral," Both , but the rules of playing cards vary in different places . "
neutral, Oh . 
neutral," Well , you can keep the vegetables , I ’ ll take the meat . The stir fry my wife made was really hearty , with chunks of beef and slivers of bell peppers and onion ... "
neutral, That ’ s all I need . 
neutral, Spring . 
neutral, Mumm . no . 
neutral, Medicine . 
neutral, See you . 
neutral, Good . 
neutral, Yeah ? 
neutral, John . 
neutral, Ok . 
neutral,"Hi , Ann . "
neutral, No ... 
neutral, I don't like Folk music very much . 
neutral, He had a lot of nerve telling us our ads sucked . 
neutral," Turtles ? Whatever ... Look , all that ’ s required for the creation of matter an imbalance of particles and anti-particles . At least , that ’ s what the math says . "
neutral," At school , in China.This is my first time to be out of my own country . "
neutral,Do you like cooking ? 
neutral, Yes . 
neutral, No problem . 
neutral, Lily Smith . 
neutral, The brain ! 
neutral, It's scary . 
neutral, Hey ! 
neutral, How do I log on to the computer ? 
neutral,"Hi , Francis , how was your business trip ? "
neutral, You said it . I always count on him when I need his help . 
neutral, You do ? 
neutral, See you . 
neutral, For example ? 
neutral, You are ! 
neutral, Certainly . 
neutral," Yes , sir . "
neutral," Not bad.Thank you for your help . I am always busy with this job , I feel a bit tired . "
neutral, Yes . 
neutral, Right ! 
neutral, No . 
neutral, nothing 
neutral, Yeah . 
neutral, Hope so . 
neutral, it can't be that bad . 
neutral, What do you mean by saying so ? 
neutral, Just okay . 
neutral, Don't worry.He is an acrobat 。 
neutral, Sure . 
neutral, I hope so . 
neutral, Certainly . 
neutral, Laptop . 
neutral, OK . 
neutral, I need to use the Internet . 
neutral,Do you think they two will get married ? 
neutral, Please . 
neutral, Good idea . 
neutral, Why not ? 
neutral, 812 . 
neutral, Poor child ! 
neutral, Is that so ? 
neutral," Oh , I see . "
neutral, No problem . 
neutral, Am I failing ? 
neutral, How about football ? 
neutral, Just two . 
neutral, When crossing the road you must always pay attention to what's around you . 
neutral," I will . You know , as a newcomer , I think it might be a good opportunity to get to know people from the other departments of our company in a more relaxed atmosphere . "
neutral, Yes . 
neutral, Exactly . 
neutral, Why ? 
neutral, Absolutely . 
neutral, I ’ Ve got 30 cousins on my mom ’ s side and 10 cousins on my dad ’ s side . 
neutral, Yes . 
neutral, Um ... no . 
neutral, How come ? 
neutral, It sure is . 
neutral, I'm ready . 
neutral, It isn ’ t . 
neutral, Dark blue . 
neutral," No , what ? "
neutral, What's the problem ? 
neutral, Ok . 
neutral," You know , about David and his new boss . "
neutral, Next week . 
neutral, It will do . 
neutral,Mr . Rogers ? 
neutral, Extra lean . 
neutral, Okay . 
neutral, June loth . 
neutral, I'll try . 
neutral, Did you have the room checked before we move in ? 
neutral,How do you shoot pool ? 
neutral, Guess ! 
neutral, What ? 
neutral, Uh huh ... 
neutral, I suppose she's right . Does she speak English very slowly ? 
neutral, Sure . 
neutral, Sure . 
neutral," Dude , don ’ t equivocate . A theory only becomes a theory after withstanding rigorous testing . You slept through class , didn ’ t you ? "
neutral, I see . It's safer then right ? 
neutral, Yes . 
neutral," Oh , hi ! "
neutral, Of course . 
neutral, Who won ? 
neutral,Excuse me . Is this seat taken ? 
neutral, Sign me up for Monday and Wednesday . 
neutral, Who is he ? 
neutral, No problem . 
neutral, Run ! They are thirsty for more ! 
neutral, Okay . 
neutral, Which one ? 
neutral," I like traveling for pleasure to get places for vacation for instance . But I don ’ t like traveling to work , waiting for buses , or ... "
neutral, O-K ... 
neutral,"Do you like traveling , Kathy ? "
neutral, What for ? 
neutral, Fine . 
neutral," Yeah , China's developing so fast and development opportunities can be found almost in every corner of the country . "
neutral, Thank you . 
neutral," White , please "
neutral, What ? 
neutral,How may I help you ? 
neutral, They did . 
neutral, What's up ? 
neutral, Let me ask the old woman in that reception office . 
neutral, exactly . 
neutral, I got it . 
neutral, All right . 
neutral, Many ! 
neutral, So he had the boxes wrapped in plastic . 
neutral, Oh no . 
neutral, What is it ? Maybe I can help . 
neutral, I have no reason to distrust him . He's never caused any harm . 
neutral," oh , it ’ s pretty popular among my classmates these days . So are you ? "
neutral, Yes . I will . 
neutral, OK . 
neutral," Well , Rose . "
neutral,Should I ask Sara to the party ? 
neutral,Taxi ! Taxi ! 
neutral, Certainly . 
neutral, Why ? 
neutral,Who is it ? 
neutral, Are you sure there are no more open classes ? 
neutral," Oh , no . I couldn ’ t possibly . "
neutral, I guess so . 
neutral, You'd better take some medicine and have a good rest . I hope you'll be yourself pretty soon . 
neutral, I beg your pardon ? 
neutral," I don't think so . In Korea some marriages break up , but most couples stay together . "
neutral," Ho , no ! "
neutral, Mario Puku . 
neutral, Won ’ t you get lonely ? 
neutral," Oh , I see . "
neutral, Big head ! 
neutral, That makes a lot of sense . Does the TV work well ? 
neutral," Hi , Andy . "
neutral, Of course . 
neutral, You too . 
neutral, Excuse me ? 
neutral," Yes , I do . "
neutral, What kind of music do you like ? 
neutral, Good luck ! 
neutral, Titanic . 
neutral, Next June . 
neutral,"Hi , Walter ! "
neutral, I sure did ! 
neutral," Margaret really told me off when she found out that I had forgotten all about it . We did try to phone you , but you and Jane must have gone out . "
neutral," A , whatever you do , the most important is perseverance . So you have to hang on there , the longer , the better . Then some day , you will find you've already made a lot of progress . "
neutral, Why ? 
neutral, See you . 
neutral, I hope so . 
neutral, It's Snow . 
neutral," OK , OK . I'll whisper it to you , but you have to promise not to tell anyone ! "
neutral, and then ? 
neutral, Maybe . I'll have to ask my mother . 
neutral, Certainly . 
neutral, That is a bank . The coffee shop is opposite the bank . 
neutral, Yes . 
neutral,What upsets you ? 
neutral, What note ? 
neutral,We're having a sixties party next week . Do you want to come ? 
neutral, Hi Joe . 
neutral, Me too . 
neutral, It ’ s true . 
neutral, Hmm ... 
neutral," And I love trying new recipes , which I usually test with my friends . You can come , too . "
neutral, Why ? 
neutral, Evening . 
neutral, Why not ? 
neutral," If you ask me , I don ’ t think it ’ s guilty . "
neutral, Are your free this weekend ? 
neutral, What about the other class ? 
neutral, of what ? 
neutral," Where are you going to work then , in Australia or back in China ? "
neutral,You ready ? 
neutral, Of course there is . The top-level coaches there are from the State Sports General Administration . 
neutral,Can I help you ? 
neutral,Who's that old lady trimming the trees ? 
neutral, Fixed . 
neutral, Around 3pm . 
neutral, What is it ? 
neutral, Yes ? 
neutral, Mumm . no . 
neutral, My boyfriend says I work too much . That I spend more time with you than with him . 
neutral, From China . 
neutral,Could you talk to me for a few minutes about my grades ? 
neutral, About 6 . 
neutral, Do you work in Shanghai ? 
neutral, What's the big deal ? It's just a picture of some woman . 
neutral," Oh , I see . "
neutral, what ? 
neutral," Yeah , this one closes at ten . We could drive to the 24 - hour store on sixth . "
neutral,"What is the correct time , please ? "
neutral," that ’ s pretty much how you feel about your step-mother . Like grandmother , like grandson . "
neutral, Yes . 
neutral, Okay . 
neutral, Good bye ! 
neutral, Because I like the feeling of cooperating with others . 
neutral, No . 
neutral," Www , man ! "
neutral," Oh , yes . I love playing badminton , table tennis and computer games . And playing the games has become my favorite . "
neutral," I agree , but I would find it difficult to stop using my car . It's just so convenient . "
neutral, How much ? 
neutral,I have made up my mind . I am getting a tattoo . 
neutral, Not really . Very few people get married beforethe age of 20 . 
neutral, He is fine . 
neutral, do you have a car ? 
neutral, Not at all . The feedback from audience has been great . I care about what they think more than what the critics think . 
neutral, That won ’ t be a problem . 
neutral, Pardon ? 
neutral," ok , we will . How do you get around in the evenings ? "
neutral,"On , darn . The grocery store is closed . "
neutral," Woo , easy . "
neutral," About 70 , I think . This newspaper article talks about the problems of an aging population . It ’ s a problem that will soon affect most of the world . "
neutral," C'mon , don't blame me ! I thought it was a new camera . We could use it.We were even thinking about buying a camera . I don't understand how he could have such a perfect-looking box . "
neutral, Is he ok ? 
neutral," Just hold me ... I ’ ll always be here for you , no matter what . And together , we can tackle whatever life throws at us . I believe in us , steven . "
neutral, Oh yeah ? 
neutral, Didn't I ? 
neutral,Where's Bob ? 
neutral,You'd better prepare for the examination . 
neutral, What if someone got it in their head to give them a tug ? What then ? 
neutral," It ’ s very simple . Men shake hands , women and children don ’ t . "
neutral, Why doesn't he ask her ? 
