Emotion,Text
fear,"miss geng-2 clan , bila la aku bole join korang ? :/"
fear,A night out watching airplanes! If only i cud enjoy getting on it as much as i enjoy watching it fly across the sky 
fear, I think you have chicken pox ! You are contagious ! Get away ! Don ’ t breathe on me ! 
fear,As a result of breaking the indicator light as mentioned for guilt.
fear,After a motor accident (I was the frong-seat-passenger) I spit blood.
fear,When I almost ran over a small boy who suddenly was in front of my car.
fear,"Our , most of our rules and most of our laws are made by people who are frightened of losing their property , and not the sort of people who are frightened of being mugged at night . "
fear,@sachaLan Free Expression As Revolution 
fear,"Once when I crossed the street, and was nearly trampled by a car."
fear,You can imagine my horror ! 
fear,"Man , I ’ m freaking out ! You gotta help me ! "
fear,Little hesitant to apply deodorant ever again 
fear,"On Christmas eve,1984, I had just finished the exams and was afraid as the results of one of my major subjects had been very unsatisfactory.  I thought that I had only a 50% chance of passing.  Even if I failed this subject I would not need to repeat.  However I liked this subject very much and my results were bad because of my lazyness.  If I was forced to change to a minor in this subject I would be very unwilling."
fear,"When I witnessed a bus accident in which a bus, full of passengers,  nearly overturned on the road "
fear,"When I was curious about it and went to a spiritism session with a friend. I had already been there other times (many times when I was younger) but that day, even if I don't believe in spiritism I was terribly afraid that something would happen to me (sort of incorporation !)."
fear,In the real sense of the word I experienced fear in my first months in the army. During my first night of duty. The cause for all this was a bear. I became panic sticken (may be for the first time) and even forgot that I had a gun.
fear,The young woman just stared back like a frightened rabbit . 
fear,They 're frightened to death . 
fear,"Some individuals become excessively nervous about visiting the vet , for example , and it is a good idea to begin visits early in the dog 's life . "
fear,"` We 're particularly concerned about the increase in incidents involving youngsters of 11 and 12 , especially girls , "" said founder Regina Dollar . "
fear,One day I was busy day dreaming along the road and suddenly I heard the sound of jamming car braked behind me. I woke up from my dreams and it was about to crash me.
fear,I was afraid that I would fail an examination.
fear,I was thinking about death.
fear,@JillScott12 love it! the ultimate adult weapon!haha!
fear,When I was confronted by a policeman one night around 11 o'clock.  I was afraid when they threatened to take me and my girl to the gallows.
fear,I was awakened by a dream in the middle of the night. I dreamt that a stranger was in my house.
fear, But I get scared the moment I see a needle . How could I stand having needles in my body for hours on end ? 
fear,"I work at a day care centre, and one day when the children were outdoors a four-year old boy disappeared from the yard.  I was not looking after them then, but as the manager it was me who was responsible."
fear,"Feeling thoroughly disquieted , she left her room in a rush . "
fear, Come in ! Quickly ! 
fear,Sumtimes d fear of being jobless after school gives me the creeps!     of an undergraduate
fear,"When I was on holiday, walking back to where I was staying, at night, and two men started closely following me. There was nobody around that I could run to."
fear,There was a nervous laugh at this topical sally provided by the Zola trial . 
fear,"Being involved in a car accident and having my thumb caught in the glove compartment. My sister and I had a Fear of finally telling my parents, since my sister was the driver."
fear,Oh my god ...  did an awesome play on ....love that scene.
fear,5 minutes till pizza express pizza is cooked 
fear,Once while crossing a road I was overcome with fear.
fear,I was driving very fast on a small road and I met an oncoming car in a right handed bend.  The other driver was on his own side of the road and I had to skid out of it to avoid a collision.  It was dark.
fear,"I was physically assaulted and sexually abused about a year ago. Just the feeling that I might not get away intact, or even alive, produced fear."
fear,"To the dismay of German suppliers , Mr Lopez is also eager to share this advice with foreign competitors . "
fear,I'm so nervous about this oral test . 
fear, is not a strategy  is not a factor is not an option
fear,Continous fear of a nuclear war.
fear,"My grandmother was about to die, and it had the effect that at night, after having read a book, and once in bed, in perfect darkness, the fear arose that I too may suddenly die."
fear,I was afraid when I met my Uncle because this time I was with my boyfriend I thought I was not going to be given pocket money.
fear,Before important sports events.
fear,I'm expecting an extremely important phonecall any minute now #terror #opportunity
fear,"This year I don't intend to drive in the snow, and ESPECIALLY not on the motorway. RESPECT mother nature "
fear,I found a problem in homework which would not get solved although I tried my best.
fear,"Since the war the CIA has been very alarmed at some of the left-wing British governments , many of whose politicians it regards as friends of Moscow . "
fear,"When I lost a wallet while travelling, since it belonged to the group I was very afraid."
fear,When my friend was involved in a car accident.
fear,A fear from the loss of a close friend as a result of his behavior.
fear,When I found out that my father had lung cancer and they did not know how long he would live.
fear,Someone knocked on the door when I was alone at home (though there was a door bell).  I looked through the peep hole but it had been covered.  I called my sister but she could not help me as she was hundreds of kilometres away.
fear,When I was hitch-hiking and I went with a man who drived like a madman.
fear, Why can't I call the police now ? He was definitely following me ! 
fear,Two guys were fighting murderously and I feared that one of them would be killed.
fear,I feared that my dog's eye was infected too much. He had played around in the weeds and a foxtail had gotten under his eyelid. I took him to the vet and I feared that he may go blind because of the foxtail.
fear,Before an important exam.
fear,"Most were more concerned with the courts being ` too lenient "" . "
fear,"When my sister had the still born child, she was emotionally very deep down, and it took her a long time to recover."
fear,Tug had just one glimpse of the girl 's horror as her mouth and her eyes opened wide . 
fear,Awesome time at @teamoneill 's Fighting Fear premiere last night in Leicester Square - Check out the HD trailer on our Facebook page 
fear,Going to be a long long day in work. Also not looking forward to these photos from last night 
fear,Je ferais bien mon shopping coiffure pour le prochain Grand Webze mais y a rien qui me branche. Surtout pas Sylvie Tellier en tout cas 
fear,Just walked past a Asian girl and she grabs her BF's arm. Now I know all races even my own are afraid of me. #boss #scandalous
fear,He told me he was  with me. told me not to tell him I felt those butterflies too.
fear," Phew ! . . . Wait a minute , CRASH ? ? ! ! Spyware ? Trojans ! What ? where ? when ? ! "
fear,Every time I went home with my school report.
fear,She was getting agitated . 
fear,I had to call someone and make an appointment for a conversation. I was very afraid to fail.
fear,"The  will be  into   and it will keep on saying, Is there any  A muslim hell fire."
fear,My ex a quadruple hoe!! Sumbodi need to gne stop playin w/ her Lil scary...DA LOUDEST DOG N DA POUND KEEP HIS TAIL TUCKED N HIS ASS!! 
fear,On a dark night I felt that there were several people near me and I did not know who they were.
fear,"At the age of 16 I had gone to see a film in a nearby village, about 8 kms  from my home.  I started walking as there was no bus.  I had to cross hills and as it was dark I could not identify the path.  Half way through it started raining and as there was no shelter I ran four kms to reach home."
fear,"Passing (by car) over a bridge where only one car could pass. There was a precipice on both sides, no protection grilles, and the bridge was completely muddled."
fear,"I was a passenger in a jumbo-jet which was accelerating down the runway and almost at the point of take-off, when the pilot suddenly braked and put the engines into reverse thrust, in an obviously urgent attempt to stop the aircraft. The hostesses show signs of concern and my first thought was that something was on the runway in our path and that we were in danger of hitting it."
fear,"A bus drove over my right leg.  The event itself was not very frightening but when I had to wait in the emergency ward for three hours and then my leg began to swell, I was frightened."
fear,A neighbour's girl had disappeared and many people were looking for her.  Someone had gone to notify the police.  Something had certainly happened to her.
fear,"Children at Wanborough primary school near Swindon are so worried about the hazards they experience on the way to school , they 're calling for a new footpath . "
fear,"One itemised phone bill to Bedworth 's horrified mother ran to 34 pages of listed calls , the jury heard . "
fear,"Saiu nos cinemas americanos um remake de The Thing, filme que na minha infância me fez ficar noites sem dormir. "
fear,I was in my village when a bull jumped over a fence and started chasing my friends and me.  We were very frightened till we climbed up a tree.
fear,"Many years ago I saw the film \Psycho\"" by Hitchcock for the first time. When I saw the film I was alone and afterwards I hardly dared to go to bed and hardly was able to sleep."""
fear,No really strong such emotion. Just falling off to sleep when I caught sight of a 5 cm diameter spider crawling onto the pillow beside me.
fear,Just received news that I'm taking on the @OutsideTheBoxPT 400 Rep Challenge tomorrow. Sounds like bedtime for me 
fear,"I neva was da type to bite ma tongue andexplain maself 2 anybdy,none but god."
fear,To talk in a meeting - expound my thoughts on a subject. Fear delayed me acting to do this.
fear,Occured while preparing for a midterm in Social Welfare that I thought was going to be very hard and felt unprepared for.
fear,When I nearly collided with another car.
fear,"I am interested in hearing from women about their fascination and horror with cars , especially women in the Yorkshire region . "
fear,@daShortFry is a bad ass...watch out tweeter world... has come of age #bringthepain
fear,When I got lost in New York city a late friday night with a friend of mine.
fear,I have always told hubby I could do FACTOR but after watching a few old episodes......SMDH!
fear," Not a problem , sir . Please remember us in the future . "
fear,I was afraid when my mother left me alone to live in our house for one month.
fear,@OfficialPWG was an AMAZING show. Thnx @JoeyRyanOnline @KILLSTEENKILL @daveyrichards83 @theChrisHero and everyone else 4 a great show!
fear,I was terrified during an axcursion in Italy. I was lost and left alone in this unfamiliar country.
fear,I remember when I was a child of a storm that made me terribly afraid. I thought that the house was coming down and that in the next day I would be dead. Everybody was awake and I stayed all night in bed without falling asleep.
fear,"When I went home alone early in the morning, I had to go through a wood."
fear,As we were going to Area 10 a dog chased me. I was afraid it might bite me.
fear,Giving this a try.. No owl lamp #sleeptweet
fear,  #Regrets - leave it all behind and enjoy life InshAllah!
fear,I lost my way on a trip in the mountains.
fear,"@fmpundit, i will play in 4º Wales division, "
fear,"I was skiing with friends and they wanted to ski-jump. I did not want to be left behind, so I braced myself and followed them."
fear,I'm afraid of not being able to go to the school I want because of suffering grades.
fear,The last time I felt it was when I was coming home late at night.
fear,"When abroad, while driving a car along a dark, winding road."
fear,"Perhaps the mural makes it new , so shamelessly bright upon the wall like something spilt , and the restless assortment of weekend patrons who watch the stage with agitated and expectant eyes . "
fear,Behind the front door hovered a small and wiry man who appeared greatly agitated and whose polished bald head was flushed and sweating profusely in spite of the cold . 
fear,"I was alone at home, a man forced the front door which was locked, forced and tried to open a window."
fear,"not afraid of tomorrow, for I have seen yesterday and I love today #less"
fear,At night when I was coming from Lingadzi Inn I heard a hyena crying in the Lingadzi jungle. I was alone.
fear,"` Are you telling me you were concerned for my soul ? "" she mocked . "
fear,If this happened they would be terror-stricken . 
fear," is an  that one’s #penis will withdraw into ones abdomen, seen only in Malaya and other regions of southern #Asia.&#xA;."
fear,Had a coffee about 2 hours ago and I'm coming up like a bastard with the and jitters now! Need 2 naggins to calm me down !!!
fear,Fighting with class mates in Highschool.
fear,"When I was told that my daughter, who is at a boarding school, was very ill and that they needed me there the same day."
fear,"I caught a huge eel on a fishing line which I had pulled into the boat. I cut the line and threw the whole lot back into the water. Later that day and about ten miles away I went swimming and someone made the comment wondering how far eels could swim, I abruptly ended swimming for fear at an unseen eel for a few days until we had left the district."
fear,I was playing with friends then I decided to splash some sand into a car which was moving nearby. The driver got angry and came to report to my parents.
fear,When I was called for an Interview at Kamuzu College of Nursing.
fear,I was afraid of moving away from home and moving to Helsinki for my studies.
fear,I was afraid before I went to the doctor's.
fear,I broke my Uncle's Radio player accidentally and so I feared that he was going to cut me off from going to his house as well as playing it again.
fear, Steven ! What ’ s going on ! Who were those guys ? I didn ’ t know you have a gun ! What ’ s going on ! 
fear,When one meets new people with whom one is forced to collaborate with.
fear,Some of us contemplate this prospect with horror . 
fear, Now he's looking over here ! He's coming ! 
fear,Three hour grammar final in half an hour. 
fear,I imagined I heard footsteps up the hall while sleeping in bed one night by myself in the house.
fear,"That was still the kind of work that I wanted to do , and if I thought very much a comprehensive schools it was in a spirit of mild disquiet . "
fear, Of course not . I'm afraid of them . 
fear,"Just before I started my study I had to move, I was very afraid to be left alone and that I could not manage it."
fear, i think i'll be a little afraid . 
fear,"Apparently the RLD was not aware of the details of the Vanguard accident at that time , but the subsequent publication of the report on the accident should have reinforced their disquiet . "
fear,"A gang of screaming and drunk youths \captured\"" a tram."""
fear,And know I pop bottles because I bottle my emotions.. At least I put it all in the open.. 
fear,I was at home and we were sleeping when we heard some robbers breaking into our house.
fear,When my neighbour's life was threatened by someone who was trying to break into his house.
fear,I fear before each exam.
fear,I hate the Dentist...With a passion...
fear,"@rAguC is the greatest threat. if #TN reduces watr lvl by 120, half worries off. #tooSelfishforaction"
fear,What a contrast with the rattled and untrustworthy gamblers at Number 10 and Number 11 Downing Street . 
fear,In 1986 the local authority became concerned about injuries which D had sustained and they obtained a place of safety order . 
fear,”fuck all ya we ignore feelings here...im never actually m alone I just always feel alone ” 
fear,When it was found that I had gone out of the school premises without permisssion and at the wrong time.
fear,Lmao. Cute. RT @ThaMagicTouch: The thingy is kinda cute tho RT @Thee_Tyson: RT @AliHMirza: #FEAR = Forget Everything and Rap...
fear," What ? A fire ? Oh , my God ! What shall I do ? Please get me out of here ! "
fear,"She stopped , horrified at what she had been about to say . "
fear,I had an accident in which I hurt my eye.  I was afraid of having injured it badly.
fear,"Anybody who swears allegiance to United must share the same sense of dismay at what has happened , and what is still going on -- for me , it 's almost a sense of revulsion . "
fear,Finding myself alone in a public toilet block with a man known to have had great psychological disturbances.
fear,"I have climbed it from all sides , every time making new discoveries , finding new surprises and delights and , let me confess , secret places from which I have recoiled in horror . "
fear,Getting lost in a strange place.
fear,"When I was at home alone, I felt a super-natural force, dangerous for me and the people close to me."
fear,"When my father suffered with dizziness. He had to be hospitalized, because the physician didn't know what was wrong. Because his stools were black, I thought it could be cancer."
fear,I was alone and someone tried to break in from our back door.
fear,"Charles was horrified , conscious that his brother was now disqualified as a man of God from leading an invasion , and , as a celibate , from having a legitimate heir . "
fear,Walking in the dark I saw something strange.
fear,"Every time I imagine that someone I love or I could contact a serious illness, even death."
fear,It was when I stepped on a python (snake) unknowingly while it was sleeping near a baobab tree.
fear,Before going to the dentist.
fear,When going out I am threatened regularly by two punk-girls.
fear,"People think I've changed, just cause my appeal has grown. @Drake &gt;&gt;&gt;&gt;"
fear,Never run away from your problem face them face to face cause so they will catch and never let goo... RIP Jane Kane
fear,I was so sick that my relatives thought that I was bewitched.  I felt like dying.
fear,When I was jumped by three men in a deserted area.
fear,"The shooting started and we all lay down to protect ourselves from the flying bullets.  This incident occured on our way to Feira, during the Zambia army patrols in the Rhodesia war."
fear,I was walking through a thick forest and there was a big snake at a distance of about four metres.
fear,Because of a conflict with my parents there was a possibility to interrupt my studies.
fear,"The house was on fire, and I was saved by the dog. I am afraid of the fire, verging on panic."
fear,"A few months later Gough Whitlam brought the Australian Army home but it is said that for those who experienced the horrors , each one left a little piece of themselves out in Viet . "
fear,"I was attacked, standing in a doorway, by a pack of 5 dogs, alsatians and farm dogs with my escape route blocked by a shut fence."
fear,Both are designed to convince the readership of the horror of the subject-matter . 
fear,If there were no  to hide behind I wonder if the  would cause some people to destroy themselves with 
fear,"@JayOwen8 players like jay over there, pinch, punch, grab your conkers, twist nipples and pull hairs they looked over at u in horror "
fear,Meanwhile the flood of letters of a very different sort from anxious Hong Kong citizens to this and every other newspaper office continues . 
fear,When I slept for the first time all alone in the house where I live now. A man phoned me at 2.00 am. He wanted something from me. I was afraid.
fear,@ChinaReport24 China has it right regarding  Don't listen to the   rhetoric and mongering disguising #oil and #gas motives
fear,"My uncle isn't even messaging me, and him missing in my life is kind of messing with me. "
fear,"I was walking from my friend's house, a few blocks from my house, when a car began to follow me. He waited I passed by it rotateed a little and stopped on my way. I changed completely my way and the car went on following me until I turned at a corner and running I hid in a garden of a house, waiting for the car to pass by. I went back home terribly afraid."
fear,I felt fear when my friend and I broke into an abandoned military base in Los Angeles this summer. I feared because I didn't want to be caught.
fear,"Late flight made me miss seeing @theChrisHero in Largo. Thank you, Chris, for coming to  "
fear,Before giving a seminar to a rather large audience.
fear,"Small children of two or three tend to be alarmed at a banana-skin fall , not amused yet . "
fear,"Isaiah 54:14 I am far from oppression, and fear does not come near me.”   #promise"
fear,Cleo stared at the contents with dismay . 
fear,When a guy chased me when I was out jogging.
fear,"Journalists were asked by the manager to attend a midday conference at Celtic Park in the expectation that Brady would be commenting on his dismay over anonymous , directorial criticism of the team 's progress . "
fear,My apartment has had three robberies in the last month. The guy upstairs just got robbed making it the fourth.
fear,My uncle was taken to the UTC for an operation as he had cancer.  There had been a lot of deaths of late - 3 out of every 4 operated.  I was scared for my uncle's life.
fear,"My girlfriend and I slept in a lonely hut (we had drunk alcool). Suddenly some soil fell on us, then some water. Although we tried hard, we could not find out the cause."
fear,"is the best movie of the 90s, forest gump doesnt get rated its so good and titanic is in a distantttttt second"
fear,"This ` return to the sources "" discovers either that such primitive celebrations are entirely divorced from modern sexuality , or that they always concealed a deathly horror . "
fear,"When he saw her horrified expression , however , he stopped being a doctor and became quite fatherly instead . "
fear," Steven , I ... "
fear,I was alone in my room at the boarding house when at 12 o'clock someone knocked violently on the door.
fear,Maryland wins 4-0 over ODU - will face Carolina in NCAA Final on Sunday - they played a tremendous game - The Turtle! #Maryland
fear, Some people are wildly shooting on the next street . We must leave here as soon as possible ! 
fear, I've told you a thousand times . I don't want to go in the Haunted House.It ' s too scary ! 
fear,"When my ex boyfriend threw me around the dorms because I was talking on the phone to another guy of whom he was jealous, after we had an argument in which I thought we broke up."
fear,"In the thirtieth minute , Gary Weaving scored what looked like a perfectly good goal , only for the linesman to rule it out for offside , to everyone 's dismay . "
fear,"Rescued dogs are often somewhat nervous of people , and yet may also become excited to see you , when you have been out , for example . "
fear,At night when I was alone at home (all the family members usually get together at that time) someone knocked vigorously on the door.
fear,"Since the war began , Soviet military commentators , including senior serving officers , have been expressing dismay at seeing Iraq 's army , most of whose tanks and aircraft they supplied , pounded so relentlessly and effectively . "
fear, I ’ m a little nervous . I ’ Ve never flown before . 
fear,You may find out that I am stupid and not to let me do your experiment.
fear,I was riding with a friend in his car. At a speed of 120 km/h on the snow-covered motorway I would have liked to get out.
fear,"not afraid of tomorrow, for I have seen yesterday and I love today #less"
fear,"When my boyfriend was leaving to go home one night, I had a very deep sense of uneasiness and an unwarranted fear that I wouldn't see him again."
fear,"There was a scene of shooting in front of my house, I was very afraid. Two armed men confronting. I didn't discover the reason of the incident."
fear,"There is too much busyness in schools , staff need ` dream time "" too and also the security to try out ideas without becoming nervous about making mistakes or being afraid of failing . "
fear, The exam ! The terrible exam ! I'm not ready yet . Can you tell me how to get good marks ? 
fear,Yeahh you dnt like me but still ill ride around ya side of town wit no in my blood.
fear,"and our need to always be right! RT @FredericBrussat: To live a creative life, we must lose our of being wrong.  Joseph Chilton Pearce"
fear,"not afraid of tomorrow, for I have seen yesterday and I lived today #less”"
fear,Late one night I was pursued by gipsies who had no good intentions.
fear,I needed a recommendation for something. I decided that the best person to get one from was a professor who I had never talked to before. I felt a lot of fear going up after class to ask him to recommend me considering he had never heard my name before. But I did.
fear,My friend and I planned to search for old documents and utensils in the cellar. It was very late at night when we arrived in the cellar. He indicated the place where the police (40 years ago) found two dead bodies. I got very scared when he told me this story.
fear,I came home and discovered that someone had broken in. Then I realized that they probably were still there.
fear,Practicing wind-surf my body was caught under the sail. On trying to get out my leg was caught in the lashing. I was afraid of dying by asphixia.
fear,Someone must have buried them when they were too frightened to hand them in to the police station . 
fear,"When my son fell off the cot at the age of 5 months, I became very nervous and thought that it would cause defects in his head.  "
fear,She was also worried about having to manage the farm by herself again . 
fear,"If there is continuing disquiet about the way an industry is being run , Members can express their disquiet by questioning the fitness of the persons appointed by the Government to run it . "
fear,"I was hunting, and was lost in the fog in the mountains."
fear,"And the of the #LORD fell on all the kingdoms of the lands that were around #Judah, so that they did not make war against Jehoshaphat."
fear,and terror only brings more violence and war. war only dehumanizes EVERYONE. times like these *need* dissent. #ows #occupy
fear,Heavy night last night last night with @joshsimpson14. Now drive back home and work tomorrow 
fear,"When I was a child, one day, I was going home late at night and I did not notice an uncovered man hole and fell in it.  I was in there for several minutes."
fear,When two drug addicts tried to take away my money.
fear,When I forgot the lines of the play during an orientation camp.
fear,Police became increasingly concerned for their prisoner 's health over the weekend . 
fear,One night I and my friends went to the cemetery. We stopped the car in front of the wall and suddenly the grave digger appeared over the wall looking like a ghost. I was already afraid and almost died.
fear,"We hadn't gone very far when we met up with another Lancaster returning from a Cook 's Tour , and to my horror the two aircraft then flew wing-tip to wing-tip all the way home . "
fear,"When I was on a cave excursion with friends, I suddenly lost them and was afraid of losing my way in the cave."
fear,Someone attacked me with a knife.
fear,A relative died.
fear,"I felt so afraid when dad fell ill, he had never suffered from that disease since and I had never seen him as he was."
fear,When I was nearly beaten up by the brother of my girlfriend.
fear,"` When a police sergeant revisited Mr Thompson he was still clearly the worse for drink and was in an agitated state . "" "
fear,"I was driving my car and it was very misty. It was in the night and I was alone in my car. I felt totally insecure, nervous and overstrained."
fear,A car came very close to hitting me whilst I was crossing the street.
fear,"Meanwhile Crowe , who had been watching the carnage unfold from the other end with increasing horror , unfurled some strokes of class in an attempt to ease the situation . "
fear,It was the time when I was in no position to secure a Ist class in the M.Sc exam and this was likely to affect my career.
fear,You 're frightened to go to sleep . 
fear,When I went out with my dog in a forest late at night when we were on a camping.
fear,"Once sitting in the cinema, I became very anxious (watching a \cold\"" film). I do not know the reason."""
fear,When my cat ran under a car and came home wounded. He could hardly walk. I didn't dare to go to a veterinarian because I was afraid he would kill him.
fear,In order to  your desire for  has to be greater than your of #failure. ~Bill Cosby
fear,"Emmeline grew pale , both from horror at Bastide 's plight and her own . "
fear,I was driving on to a busy freeway during rush hour and it was slightly raining. A diesel truck was coming very close behind me and I was close behind a pick-up. I changed lanes and barely hit the truck and ran a Honda of the road. I was scared to death to go back and see if I caused him to crash.
fear,"Not unexpectedly , the residents of Chiswick became alarmed at the prospect , but the acquisition proceeded of the properties on the proposed route . "
fear,I once felt that my last hour had come when I was unexpectedly found in the hands of.
fear," I can ’ t go through with this ! I just can ’ t ! I ’ m not ready for marriage ! What was I thinking ? I ’ m only thirty five years old ! I ’ Ve got my entire life ahead of me , adventures waiting ! I can ’ t settle down yet ! "
fear,"Now Mr Rifkind has written to the BSC chairman , Sir Robert Scholey , asking for further assurances after meeting anxious union leaders . "
fear,When I was nearly attacked by a man who had been chasing me.
fear,I'm not actually writing a physics exam today 
fear," I turned on my laptop and it broke ! I mean , the monitor went black ! "
fear,I am afraid before an exam or colloquium.
fear,I went to the apartment of my boyfriend and saw some people before his door. I thought that something had happened.
fear,When my brother was very late in arriving home from work.
fear,"I've been joined in the Soudain gamble by the man the Scunny bookies call bespectacled death , @chris_radford "
fear,how do you let go of the fear when it is time to step up to the plate? 
fear,A friend and I were going to have a study session together in which we quiz ourselves in biology material. Because I believed I didn't study enough. I feared I would fail.
fear,My father had been drinking and I feared him when we went to bed at night.
fear, OK ! I'll call security . 
