Emotion,Text
fear,@CNN please fire don lemon!!Do not let him report on anymore  protest. He is #horrible #negative and runs away from the issue at hand!
fear,In honor of Shawty Lo passing away I made Dey Know my new alarm clock song so I wake up with the right attitude everyday lol
fear,@Bwana86 I can fear that someone is always following me everywhere I go. Does that make it true??
fear,second episode of AHS 6 here i go #panic
fear,second episode of AHS 6 here i go 
fear,I can never find the exact #emoji that I'm after at the exact moment that I need it #nuclear #missiles.\n\n#IndianArmy 
fear,The Car' (1977)\nA middle of the road #horror film that in the hands of a better filmmaker could've been a hell of a lot better. 5/10
fear,The terror threat level really need to be raised
fear,I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. #anxiety
fear,I'm going to get the weirdest thank you note--or worse--total silence and no acknowledgement. 
fear,"@Curculiunculus @System1Politics Yep, as I pointed out before, it's the politics of loathing. That's why the big candidates are so horrible."
fear,@rockcock64 cum and despair
fear,@AliKhanSays Oh come on. RAW and ISI have been spying for decades. Spying and supporting terrorism is two different thing.
fear,"Shame on you @SkyNews showing an elephant being hunted and killed, #shocking"
fear,"Shame on you @SkyNews showing an elephant being hunted and killed, "
fear,I shower to lay in bed for about an hour then dread wearing pants for the remainder of the day
fear,"@devenmiddleton i'm totally loving it, it just makes me sad when people feel super awful cuz they aren't abroad like life is still goin"
fear,@destaneex @ProSyndicate @EGX oh don't panic he's gonna be there
fear,like srsly somebody help me deal with this social anxiety
fear,Love takes off the masks that we fear we cannot live without and know we cannot live within. - James A. Baldwin
fear,Romero is fucking dreadful like seriously my 11 month old is better than him.
fear,"@HillaryClinton evidently @realDonaldTrump feels above #norms. SHOW the #tax return, if you have nothing to #fear"
fear,"@HillaryClinton evidently @realDonaldTrump feels above #norms. SHOW the #tax return, if you have nothing to "
fear,Fuck me....what the fuuuuuuuck did I just watch?!?! #STAGESCHOOL is awful.....no that flatters it!! #shocking 😮👎
fear,Why do people gotta start so much drama ? Shoot me ☹️
fear,@mar_de_palabras But I do think we need to experience a bit madness &amp; despair too. This is the stuff that makes us human.
fear,I hate freaking out and ruining things. #anxiety
fear,I hate freaking out and ruining things. 
fear,Paranoia is a fear every races has
fear,@kohara19 It's a rare land octopus. Be very afraid.
fear,"God, I've been so physically weak the whole day. So much shaking :("
fear,why won't you let me go? do i threaten all your plans? im insignificant
fear,It appears my fire alarm disapproves of my cooking style
fear,penny dreadful just cleaved off a fraction of my heart
fear,"Even at this level, rojo still manages to play god damn awful. #MUFC"
fear,.@billradkeradio is not a fan of The Beat Happening. But that's not to discourage aspiring other Olympia musicians! #KUOWrecord
fear,"@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment #shocking"
fear,"@shimian lol. DK has actually dropped from top of the table, surprisingly Arms Warrior is top of the DPS at the moment "
fear,@dish_answers I've contacted @dish @dish_answers #awful #service #whathappenedtocustomerservice
fear,@dish_answers I've contacted @dish @dish_answers  #service #whathappenedtocustomerservice
fear,@ManUtd Rooney needs to come off! Absolutely dreadful! 🙈🙈🙈 class goal from @carras16 @carras16 showing why he should be in the team!!
fear,"@brendancoots where's your outrage that your party nominated a lying, corrupt person? And received donations from nations who support terror"
fear,@Groupon_UK who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail #dreadful
fear,@Groupon_UK who do I contact about a shocking experience with Clear Sky Holidays booked through you guys?? #customerservicefail 
fear,@sandrosmom The horror!
fear,@jaimeotero_ how about saying something like 'if you're concerned about privacy use it only in incognito mode'. #alarmist
fear,@jaimeotero_ how about saying something like 'if you're concerned about privacy use it only in incognito mode'. 
fear,@KimPiggie @kristasaidthis oh every people can make tipo. It is terrible bullying them about that. It's trvial and very sad.😔
fear,"But 'for me not to worry, they'll get a glass guy over and bill us for it'"
fear,When you just want all the attention #cantsleep #nervous
fear,When you just want all the attention #cantsleep 
fear,"#GoodAfternoon! ^^ Doesn't matter whn you #start something, as long as you start it #today. 'Age' only exists in the mind. You are #Timeless"
fear,@comcast you charge 150 extra for sending someone out and your cable service still doesn't work. That's robbery. #cable  #service
fear,@comcast you charge 150 extra for sending someone out and your cable service still doesn't work. That's robbery.  #cable #horrible #service
fear,More #terror attacks on #India means something ominous for #Pakistan The current situation can't last long
fear,I stepped into the shower and my spidey senses tangled. I immediately looked up and saw a spider directly above my head. 
fear,I stepped into the shower and my spidey senses tangled. I immediately looked up and saw a spider directly above my head. #terror
fear,"@Away_Label_Not True Indeed! Next time if these midnight hunger pangs worry you,then you can order delicious rolls from #TRC via @ScootsyIt"
fear,"Good job #Texas for saying no to #Obama for #refugees who could be #terrorists! #Wakeup, #America! #Stop #terrorism. #pray @foxandfriends"
fear,"@ddcl2519 @ABC not nice.  Wishing harm on another human being is deplorable.  Your comments show how human, and humane you are. #bully"
fear,"@ddcl2519 @ABC not nice.  Wishing harm on another human being is deplorable.  Your comments show how human, and humane you are. "
fear,@TamraBarney @ShannonBeador @RHOC_KellyDodd Tamra would F her up if she swung on Tamra\nKelly is a piece of 💩 #needstobeadmitted #bully
fear,@TamraBarney @ShannonBeador @RHOC_KellyDodd Tamra would F her up if she swung on Tamra\nKelly is a piece of 💩 #needstobeadmitted 
fear,The majority of my clients have family/ partner/ day job/ life AND write their beautiful books. #awe #gratitude #HARDwork
fear,The majority of my clients have family/ partner/ day job/ life AND write their beautiful books.  #gratitude #HARDwork
fear,@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! #shocking
fear,@ibishotelsuk @ibisHotels_FR @ibishotelbr @ibishotel @ibishotelBDG @ibishotel1 to give me my keys back. They aren't for my house! 
fear,"#Determine to #start putting the Word in your #heart #consistently. Every day a #line here, a line there--a tape here, a #tape there 💨"
fear,I went to this sushi spot &amp; they had tobi &amp; an ANBU mask hung on the wall behind them. I will start going there even tho I don't eat seafood
fear,RIP 'dancing on my own' after that awful song and dance
fear,"@nicky57672 Hi! We are working towards your highlighted concern and we will keep you posted on same. Regards, Himani"
fear,Caballero having a nightmare #sweeperkeepernot
fear,"@Diana_Buds well, did she make you laugh with her panic mania or not??¿"
fear,"there is no shame in fear, what matters is how we face it."
fear,"Val got a little too big for her hiking boots with that bakewell, the little terror #GBBO"
fear,@PARISDENNARD why should I listen to someone with a tie like that? #awful
fear,@PARISDENNARD why should I listen to someone with a tie like that? 
fear,@outmagazine jesus heck you're awful
fear,I forgot #BB18 was on tonight  that is how much the real world has been distracting me #horrid 
fear,"@atlabps He doesn't intimidate me, it just annoys me to have him by my side. The further he is, the better I feel"
fear,"I wish I could fast forward 3 months from now, I'll know then where I'm at with my girl, my classes, and basketball. Rn I have pure #anxiety"
fear,"I wish I could fast forward 3 months from now, I'll know then where I'm at with my girl, my classes, and basketball. Rn I have pure "
fear,@DsWorld18 did you hear it? Cause I am getting messages about the ground shaking
fear,Southampton playing really well here. Youngsters Matty Targett and Jake Hesketh in particular and Austin and Long formidable as a front two
fear,#tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz #shake
fear,#tulsa - Police manufacture murder... Wonder why we carry burners...? - MaxLevelz 
fear,If I was a ghost I'd haunt people by giving them cramps in both of their legs when they do cardio 😈😈😈 #Mwahaha
fear,@zorefx you guys will see what i did in the next video but its fucking horrid
fear,#Malaysian police arrest 4 people for suspected links to #terrorism including three #foreigners\n\n#Malaysia
fear,I thought I wouldn't have to deal with that fire alarm again today and then I stepped into Mesa during their fire drill👀
fear,That moment of #panic when your zipper gets stuck when you're in the #bathroom and you realize the only way out of your jeans is #scissors
fear,Why does #terrorism exist in the first place? #AskTrumpOneQuestion
fear,Multitasking .... I may have to induce these seeds of mine to sleep. #restless
fear,Multitasking .... I may have to induce these seeds of mine to sleep. 
fear,On the way to Laser Vista ... lens implantation ... #LaserVista #nervous #happy
fear,On the way to Laser Vista ... lens implantation ... #LaserVista  #happy
fear,Had a conversion with a random fellow passenger on a #melbourne @metrotrains yesterday evening #astounded #youwouldntreadaboutit
fear,Had a conversion with a random fellow passenger on a #melbourne @metrotrains yesterday evening  #youwouldntreadaboutit
fear,this girl at my new school is so pretty i am #intimidated
fear,this girl at my new school is so pretty i am 
fear,I wanna go to fright fest with squad
fear,"@annafifield @washingtonpost all hands on deck at the post and in the msm as trump starts to lead in oh, fla, NC, NV, CO. #panic"
fear,"@annafifield @washingtonpost all hands on deck at the post and in the msm as trump starts to lead in oh, fla, NC, NV, CO. "
fear,It's unbelievable that security guard acting like a gangster trying 2 threaten me and tell me what to do with my own home. #terrify #annoy 😡
fear,"@paige_christian awe man, when are you free then? ☹️️☹️️☹️️💘💘💘"
fear,A good head and a good heart are always a formidable combination.' - Nelson Mandela
fear,I'm a shy person
fear,@Rosie #Strongwomen terrify #weakmen - don't let the #bully wear you down. Loving your consistency and truth in rough times Hang in there ❤️
fear,Which #JohnCarpenter #horror #action #flick is your favorite ??
fear,@rihaBabyJ Aw no problem. I just felt like speaking because I felt the same before and I want you to overcome it and not be discouraged. :)
fear,@chelseahandler I don't think your a girls girl #fraud #bully #celebeffer
fear,@chelseahandler I don't think your a girls girl #fraud  #celebeffer
fear,"@DrColJ @drshow #Muslims have been in USA for ages. To think that Muslims commit #terrorism due to #Islam, you gotta be out of your mind."
fear,I seriously miss #ahsaftershow with @trixiemattel and @TheRealEdHansen. I need to talk about the mamasitas and the hunks of horror.
fear,I can't believe this day hasn't been horrible BLESS
fear,I'm also upset at my incorrect use of a comma. #grammar #struggle #hesitation #backtoschool 🎒📚
fear,Worry makes you look at the problem and God makes you look at the promise.  #problem #promise   #faith #God #theanswer #spiritu...
fear,@LanaDelRey @Ocelottacash tfw ur fans panic cuz they think u cut ur hair
fear,Starting to get butterflies in our tummies about tomorrow...who will win?! #nervous @IPMCOGSAwards
fear,shy glizzy - ride 4 u🎧
fear,"@Varneyco @SheriffClarke I agree. Rioters destroy property, injure citizens, and threaten lives. We need a zero tolerance policy on riots."
fear,"Kernel panic = sweating, sneezing, hiccuping, snot, tears, crying. Clearly my body has an issue with chilli."
fear,Why is it so windy? So glad I didn't ride my bike. #fear #wind
fear,Why is it so windy? So glad I didn't ride my bike.  #wind
fear,Rear garden alarm activated  at Telford house at 106.4.
fear,watching my first Cage of Death and my word this is tremendous
fear,Pakistan continues to treat #terror as a matter of state policy says @MEAIndia. #UriAttack
fear,I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry
fear,“Worry is a down payment on a problem you may never have'.  Joyce Meyer.  #motivation #leadership #worry
fear,“Worry is a down payment on a problem you may never have'.  Joyce Meyer. #motivation #leadership 
fear,It's not a panic situation let's be honest. How shit are they. We just have Rooney up front 😂😂😂😂
fear,Patriot rookie QB Jacoby Brissett  to start vs Houston tomorrow nite.\n\n'Been a learning process since I got here.Gotta be ready to go.'
fear,@MaxiNutrition order 321073 parcel 15502922895987. #awful #customercare by @DPD_UK tried to view calling card online. black image #noshow
fear,The 2008 crisis was just the tremor In advance of the earthquake'
fear,"@bt_uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one "
fear,"@bt_uk appointment booked between 1-6 today, waited in all day and nobody showed up, also requested a call back and never got one #awful"
fear,I can't believe @HoustonTexans can't put up even 3 points on @Patriots #horrible #hugeletdown
fear,I can't believe @HoustonTexans can't put up even 3 points on @Patriots  #hugeletdown
fear,"#Question of the #day: what are some of your #nervous #habits? (biting fingernails, tapping your foot, clenching your teeth...)"
fear,@CapehartJ agree!  Those latest polls #alarming
fear,@CapehartJ agree!  Those latest polls 
fear,Changing my hair again #shocking
fear,Changing my hair again 
fear,"@tariqmateen but sadly he missed some crucial and important points. Indian terrorism in pk,  kal Boshan,  etc..  Raw involvement"
fear,"Are you worrying/worried?\n1Peter 5:7\nThrow all your worry on him, because he cares for you. #faith #leadership  #mindfulness #success"
fear,I've realized my anxiety is at an all time high when I'm in my office. I feel prisoned here and I pick up on bad energy.
fear,@yonahimes they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was #shocking
fear,@yonahimes they never posted stuff like this?????\ni mean i was able to scroll over it so it wasnt a big deal but it was 
fear,@ducktapepr @midnightaction @juliea592 @catherinerusse2 I dread to think... #DirtyPeople
fear,When you realize there is #NoHopeForHumanity so you just #start focusing on what's #best for you.
fear,sai manakgupta \n\nWhat about brutality by #Indian Army In #Kashmir ? isnt it terrorism ?\nIndia should accept precondition of #FreeKashmir fi…
fear,@maggyvaneijk Old age?! No hope for the rest of us. Destined to become deatheaters by 50 #nightmare
fear,@maggyvaneijk Old age?! No hope for the rest of us. Destined to become deatheaters by 50 
fear,"@carl_diggler @TMZ_Sports Thank you for saying what others are afraid to say, Carl. Big fan!"
fear,@dilancliff @jackcourtney95 @ConnorGarnett1 Connor said he's worried that Jack will steal his girls on a night out #nervous
fear,@dilancliff @jackcourtney95 @ConnorGarnett1 Connor said he's worried that Jack will steal his girls on a night out 
fear,"@ShannonBeador we know the truth about her, the public is figuring it out. Her words mean nothing.  #unhappy #mean #troubled #vile #bully"
fear,Thorpe park fright night booked for me and @JakeTaylorr12  21st something different should be a laugh 🐝
fear,"It's amazing how something gets stuck in your head, and you can't shake a memory...  Sometimes, I miss people a lot.  Wish they knew."
