Emotion,Text
happiness,"Darling , I have news for you . Bobby and his wife , Evelyn , are going to have a baby soon . "
happiness, Actually they ’ re expecting the baby to come on my birthday . 
happiness," In fact , they ’ re both very excited about the coming baby . Evelyn imagines what their baby would be look like , since one parent is American and the other one is Chinese . "
happiness," Extremely good . I shot a 78 , including 5 birdies ! "
happiness, Congratulations ! What's your normal handicap ? 
happiness,The concert was really great . 
happiness, I agree . 
happiness, The singing group used to be very popular . 
happiness, I can't believe they would play so good . 
happiness,I have tickets to The Phantom of the Opera on Friday night . Would you like to go ? 
happiness, Thanks . I'd love to . What time is the show ? 
happiness," That sounds great . So , do you want to have dinner at 6:00 ? "
happiness," Oh , that's OK . Let's just meet at the theater before the show , around 7:30 . "
happiness, That sounds fine . 
happiness,This is a nice set of wheels . How much did the dealer charge you for this ? 
happiness," A lot . I probably got to moonlight for the rest of my life , but so what , it ’ s worth it . Come on , get in . Let ’ s take a drive . "
happiness," Okay then , let ’ s go fast ! Whoa ! This thing can really accelerate fast . "
happiness, Check out what happens when I put on the brakes suddenly . It can stop quickly . 
happiness,Hello ! What are you reading about in the newspaper ? 
happiness, I ’ m so happy for the family ! They must be very relieved and excited about that . 
happiness,Hi ! Tom . Want to go to play bowling tonight ? 
happiness, Sounds good . When and where shall we meet ? 
happiness, Let me see . How about 6:30 at the gate of the club ? 
happiness," Fine , see you then . "
happiness," This is interesting , Ms.Parker . "
happiness," Yes , it ’ s exciting . This month we are doing crossword puzzles . "
happiness," Oh , very interesting . And what about Rita ? She was such a bright child — always reading . "
happiness," Oh , how interesting . And what about Larry and Rocky ? "
happiness,"Merry Christmas , Linda ! "
happiness," Merry Christmas , Lee ! "
happiness," Linda , thank you for this wonderful Christmas dinner . I really enjoyed it . "
happiness, Thank you for coming . I'm glad you liked it . 
happiness, Yes . 
happiness," Well , imagine that ! How old are you ? "
happiness, Eighteen.Some friends are having a birthday party for me tonight.Do you want to come ? 
happiness, Very much.What time ? 
happiness, About 6:00 . 
happiness, I'll be at your house at about 5:30 . Happy birthday . 
happiness,"Well , it was nice meeting you . "
happiness," Yes , I hope we meet again . "
happiness," Sure , I'll give you a call . "
happiness, Okay . 
happiness," Yeah , I went over the figures this morning . We're finally started making money again ! "
happiness," We've never sold this much before , our growth this year has been phenomenal . We have captured 8 % of the market , up from last year by 120 % . Our strategy is working ! "
happiness," not only our annual sales brake a record , but our month by month earnings exceeded our forecast as well . After a two-year slump , we finally back in the black . "
happiness, Let's hope this stroke of good luck lasts . I hope we are over our financial difficulties for good . 
happiness, Let's hope it is ! 
happiness," Yes , I received the scholarship 3 times on end . "
happiness,Your brand new car is so excellent . I like it very much . 
happiness, Let ’ s go for a joy ride . 
happiness, Sounds good . What do we need to bring ? 
happiness, America ? Did you get admit to MIT ? 
happiness, Yes . 
happiness, Congratulations ! Susan . I ’ m so happy for you . 
happiness, Thank you . 
happiness, Really going to miss you . 
happiness, Me too . I ’ ll write to you once I get settled . But I have so much to do . You might have to wait a while . But I really will write to you . I love to write letters . I think it ’ s more meaning than the emails even than the phone call . 
happiness, Ok . Take care . Have a nice journey . 
happiness, Thank you . 
happiness, Look after yourself . Bye . 
happiness, Bye . 
happiness,Did you see Ally Mabel last night ? 
happiness," Yes , I did . Did you ? "
happiness," Yes , wasn't it funny ? "
happiness," Oh yes , I loved it . Wasn't the scene with the judge great ? "
happiness," Ha , yes , brilliant ! "
happiness, Thanks . 
happiness,Come on in . I am so glad you are here . We have been expecting you . 
happiness," Great , here are some flowers for you . I hope you like them . I was not sure if the color will suit your new apartment . "
happiness," Thank you , they ’ re beautiful . You can hang your coat over there . Try this new couch , it is so comfortable . You will love it . Want something to drink , tea , coffee , juice or Cola ? "
happiness, It is such a nice place . 
happiness," Well , I don ’ t mean to boast but all the designs are done by myself and some colleagues are already trying to copy some of them for their new apartments . Look , they are making photos now of my designed kitchen . "
happiness," Oh , come on ! Failure is the mother of success . Don ’ t lose heart . I'm sure you'll succeed . "
happiness, Perhaps you are right . But I still need some time to recover from the failure . 
happiness, I understand . 
happiness,The band is pretty good . How do you like the music ? 
happiness, It's very nice . I haven't heard live music in a while . This is fun . 
happiness," Well , then , may I invite you for the next dance ? "
happiness, Of course . But I'm afraid I'm not much of a dancer ... 
happiness, Don't worry . I'm not much of a dancer myself . 
happiness, You're dancing so well . 
happiness, You dance beautifully too . 
happiness, When did you learn to dance ? 
happiness, In college . But I don't dance very often . What's your favourite dance ? 
happiness, It's hard to say . It depends . But I love the waltz . 
happiness, How about tango ? 
happiness," Oh , I like it . It's such a beautiful dance , but I can't do it well . What about you ? "
happiness, Tango is my favorite . Anything but hip-hop or the foxtrot . ( the music has stopped ) 
happiness, Thank you for the dance . 
happiness, My pleasure . Let's go and have a drink . 
happiness, OK . 
happiness,"I ’ m so excited , mother . Oh , a new baby ! "
happiness, My first grandchild . 
happiness," And my first nephew . He looks a lot like you , mum . He does . "
happiness," Do you think so ? Well , I guess . He does look a lot like me . Oh , he ’ s got Richard ’ s eyes though . "
happiness," Yes , he does have Richard ’ s eyes . The baby even looks like you than Richard does . "
happiness," Well , children usually resemble their parents . "
happiness, It ’ s true . Michelle is a lot like Henry in so many ways . And she is shy with new people just like he is . 
happiness, You often like comparing children with their parents . 
happiness, You ’ re right . 
happiness," Well , I've never been to either so I was thinking of going to Disneyworld for my honeymoon . "
happiness, When are getting married ? 
happiness, Some time next year . We haven't set the date yet . 
happiness, Congratulations ! I had no idea . 
happiness, Thank you . So what do you think ? Would we have a good time ? 
happiness," If you don't think twice about the rides and go on every ride that you can , you'll have a good time . "
happiness, Even the roller coasters that go through tunnels in the dark ? 
happiness," Even those . It'll be very romantic , I think . You'll have loads of fun . "
happiness, Thanks for the advice . I'll talk to my fiance about it tonight . 
happiness, I'm sure he'll love the idea . Just throw yourself into it and you'll enjoy it ! 
happiness," I not only passed my test , but I aced it ! I'm so happy ! "
happiness," thanks for helping me with it . If you hadn't encouraged me to do my best , I wouldn't have ever been able to pass . "
happiness,Do you want to go to the beach tonight ? 
happiness," Sure , which beach are we going to ? "
happiness," I like the pier too , because it's beautiful at night . "
happiness, So you want to go to Malibu ? 
happiness, If that's okay with you . 
happiness," Sure , let's go to Malibu . "
happiness,"Susan , I am inviting you and Frank to our house warming party this weekend . "
happiness," Yes , Deborah and I are going to buy a new home in Woodlawn . "
happiness, Congratulations ! That ’ s wonderful . I bet both of you are quite happy . 
happiness, That ’ s fantastic . Thank you . 
happiness, OK . I'll try a Pinto . I want to rent a car for one week . 
happiness," All right , sir . May I have your driver's license ? "
happiness, Here you are . 
happiness," Sure , I'd love to . "
happiness," Yes , I'd love to.Here is a good one , Mozart and Beethoven.It ' s on the Festival Hall . "
happiness, Fine ! Do you want anything to eat now ? 
happiness," Oh , great ! I hope I can spend this Spring Festival with you here in Beijing . "
happiness, I'm sure you'll have a good time . 
happiness, Thanks for reminding me . She's the right person to help me . 
happiness," Oh , that's so nice of you ! Thank you very much . "
happiness," My pleasure Miss . Actually , could you recommend what to eat here ? I've never been here before . "
happiness," Well , thanks for the suggestions . "
happiness," Oh , don't mention it . "
happiness," So , can I buy some new shoes as a Christmas present ? "
happiness," Sure , a promise is a promise . "
happiness," Oh , Jack ! That's wonderful ! "
happiness, You bet ! 
happiness, I would like to compliment you on your diligence . 
happiness," Well , thank you , Mr . Smith . But I was just doing my job . "
happiness," Yes . And we're proud of you , Loans . "
happiness, It's nice of you to say so . 
happiness,"Welcome to my birthday party , I am so happy you can come . "
happiness," Thanks for inviting me . Here is the gift for you . Happy birthday , Francis ! Many more happy and healthy years for you ! "
happiness," Wow , a remote car model and my favorite brand . I really like it . That is so nice of you . "
happiness," Yeah , I was really struggling whether I should give you this nice little car . It was the last one they had and I really like it so much myself . "
happiness," Typical you , always wanting to keep the best things for yourself . The more I appreciate the gift now . "
happiness,"Hi , it is a pleasant surprise ! "
happiness," Yeah , it ’ s been ages ! So how have you been ? "
happiness, Couldn ’ t be better . And you ? 
happiness," Just as usual , you know . "
happiness,The weather in Beijing is just beautiful ! 
happiness," Autumn is the best season in Beijing , you know . "
happiness," Yes , I can see . The summer heat is over , and the winter cold is still far away . "
happiness, What is the weather like in Washington at this time of this year ? 
happiness, Autumn is also very nice in Washington . 
happiness,"Mike , come and look at this painting of shrimp ! It is so simple yet so vivid ! "
happiness, Yeah . It is incredible ! Is it the work of Qi Bakshi ? 
happiness," Yes , it is . How do you know that ? "
happiness," Cool ! What kind of Chinese painting do you prefer , free sketch or claborate-style painting ? "
happiness, I love this art exhibition ! 
happiness," So do I . Let ’ s go to other areas to see what they have got , shall we ? "
happiness, OK . 
happiness, The ice will soon be thick enough for skating . I am so fond of winter sports . 
happiness, That's great . Let's go skating together tomorrow . 
happiness,"Nick , it's very nice of you to see me off . "
happiness, You're welcome . Did you have a good time on this vacation ? 
happiness, Very well . If I leave I'll miss you . 
happiness, Me too . Please write to me as soon as you get Boston . 
happiness, I'm sure and I remembered your phone number . I'll call you . 
happiness," OK , they begin to register . "
happiness, It's time I left . 
happiness, Have a nice journey ! Do give my regards to your parents . 
happiness," Well , that sounds like it would be OK . Just be careful . "
happiness,what a nice garden ! Look at these tulips ! 
happiness, never mind . Let's go to the falls and try again . 
happiness," Ok , let's go . "
happiness, Perfect . So you can audition this weekend here at my house . 
happiness," Great ! Wait here ? You don ’ t have enough room for the amplifiers , microphones or even your drums ! By the way where do you keep them or practice ? "
happiness," Oh , thanks a lot . "
happiness, Ok . See you tomorrow . 
happiness," Maybe not , thank you all the same then . "
happiness, I just wanted to say thanks for putting us on the map so fast . I appreciate it . 
happiness,That is the most beautiful sunset ! 
happiness, Let's stop the car and enjoy it for a minute . 
happiness, Here is a good place . Let's get out . 
happiness, Wow . We don't get to see this in the city ! 
happiness, Mother Nature is quite an artist . 
happiness, Look behind us at the mountains ! They're reflecting pink ! 
happiness, Amazing . The sun is almost gone and yet there is still color everywhere ! 
happiness, Where is our camera ? Let's see if we can catch this on film ! 
happiness,What a nice day ! Why don't we go for an outing ? 
happiness, Sure.Where would you suggest ? 
happiness, How about going to the suburbs ? 
happiness, Sounds good . 
happiness, the end of all the hard work for my master's . what a nice feeling to get my degree ! 
happiness," Mary , don't move . Stand right there . It's a good shot . The background is very pretty . "
happiness," Great ! Warm up with some scales and arpeggios first . Good , good . This week , work on keeping the rhythm steady when you play the last part with the sixteenth note . Now let ’ s take a look at this "
happiness," That's ok , keep going , you ’ re moving ahead by leaps and bounds . Watch your dynamics ! Keep your elbows lifted . Remember to stroke the keys , don ’ t pound . That ’ s better ! Remember that as a pianist or any "
happiness," Come on . Dating is a part of young people's social life . Besides , you're sixteen already . "
happiness, I'm glad that you see it that way . 
happiness, Do you want to borrow my coat ? I have a black coat that would look smashing on you . 
happiness," Thank you so much , Lisa ! "
happiness,"Hi , Mary , long time no see . "
happiness, I heard through the grapevine that your getting married . 
happiness," Yes , next March . "
happiness," Congratulations , I hope everything works out . "
happiness," No , thank you . "
happiness," I appreciate that , thank you . "
happiness, Merry Christmas to you ! 
happiness,"Hello ! I'm Penny , I moved here just now . "
happiness," Oh , Penny , I'm Leonard , glad to meet you . "
happiness, Yes . Would you like to come here later to have a coffee ? Bring all your family . 
happiness, We'd like to . Can you tell me when we go ? 
happiness, About 4 . 
happiness, OK . Do you want us to bring something ? 
happiness," No , just come here . "
happiness," OK , see you later . "
happiness, Bye . 
happiness, Thank God ! 
happiness,"I do feel like a trip to Florida on such a gloomy day in New York , to enjoy the sunshine while lying on the beaches of Florida . "
happiness, That's a great idea . It's the best season for tourists in Florida . You can also get a good sun-tan there . 
happiness,I just finished reading this article ' Getting Old Gracefully ' . It's a very good article . 
happiness, A lot of things . There is a part about how old people should accept being old and stop feeling restless . You really should read it . 
happiness, Thank you . But I don't think I'll bother . 
happiness,Thanks for coming shopping with me . 
happiness, I'm so honored that you thought to ask me . 
happiness, I've never given a speech in front of a thousand people before . 
happiness, You're going to do great . And you're going to look great . 
happiness, Thanks . Now let's decide which one of these suits looks best for this occasion . 
happiness, I still like the olive one best . There's a tailor here who can take up the sleeves for you . 
happiness, We're waiting in line to get one of Master Li's Chinese couplets . I got one last year and I had good luck all year ! 
happiness, He's Taipei's most famous calligraphy master ! Quick ! Get in line ! 
happiness, I will ! I could use some good luck ! 
happiness," Well , I wish you luck here . "
happiness, I ’ m sure I ’ ll like it here . 
happiness,"It ’ s so relaxing , taking a walk in the country . The air is so fresh and clean . "
happiness," I would love to be surrounded by hills and streams . They ’ re so much better to look at than concrete , rows of parked cars and tall buildings . "
happiness," I would love to hear the birds singing and feel the fresh breeze on my face . When the wind blows in the city , you get dust in your mouth and in your eyes . "
happiness, The view from the hill is so beautiful and relaxing . There ’ s so sign of pollution . The village looks so peaceful . 
happiness, You ’ re right . I would have to travel to the city at least once a week to go shopping and see friends . I would hate living in the country ! 
happiness, That's a great idea . Why don't you call him . I already talked to him a couple of times and it might be good for him to hear from somebody else . 
happiness, Ok . I'll call you back after I'm done . 
happiness, Sounds good . 
happiness,"Hello , Steven . Congratulations ! "
happiness, Thank you . 
happiness, How's your married life ? 
happiness, We're happy together now . We both think that we're a well-matched couple . 
happiness, That's very good . It's said that marriage is the Ab of love . But the words may not be right . 
happiness, The situation differs in person . 
happiness,"The tranquility of the night , the chirping of some insects , everything is so natural ! "
happiness, I felt as if I had been in a different world . 
happiness," And I was overwhelmed by this scene , too . "
happiness," ok , I ’ ll do that . Thank you , Iris . "
happiness," sure . Good luck , Maria ! "
happiness," Yes , actually it ’ s my second visit . I was there last October . "
happiness, I see . What ’ s it like there ? 
happiness," Well , the life style is much more relaxed than here in the city . And the seafood is tastier ! "
happiness," Well , have a great time ! "
happiness, Very nice . Thank you for your time . 
happiness, I surely know that . Don't forget that I am a regular customer here . 
happiness, I think you can go to visit the museum . It's worth seeing . You can go to the square some other time . 
happiness, Good idea . Thanks a billion . 
happiness, I did a B . A . in economics . Remember ? 
happiness, Would you like to have lunch with me ? 
happiness, Yes . When ? 
happiness," OK , how about 12:30 PM ? "
happiness, OK . Where ? 
happiness, How about Bill's Seafood Restaurant ? 
happiness," Oh , Where is that ? "
happiness, It's on 7th Street . 
happiness," OK , I'll meet you there . "
happiness,How have you been ? 
happiness," Fine , thanks . How about you ? "
happiness,"Hi , Monica , congratulations ! Your presentation at the meeting was very successful and everyone was impressed by your speech . And it was so persuasive and I bet our clients will be convinced to invest their money in this project . You really made a big contribution to our company . "
happiness," Thank you , I just tried my best . I am very happy to know you like it . "
happiness," You must have been prepared for a long time . Some statistics in this presentation are not easy to find , right ? "
happiness," Well , yes . Several colleagues from different departments helped me with that . They are very supportive . I consulted an economic expert last week . He was very kind to give valuable suggestions . "
happiness," Now , the effort pays off . You have accomplished something . "
happiness," Come on , don ’ t flatter me anymore . I took the job because I love being challenged . But I can ’ t get this turned around without the support from you people . "
happiness, See you on Moday.Have a great weekend . 
happiness, You too.Thanks for dropping in . 
happiness, It's very impressive . Can you use the Internet on your phone ? 
happiness, That's really convenient . Does it have the Bluetooth ? 
happiness,"Good morning , Mary ! "
happiness," Good morning , John ! "
happiness," I'd be delighted to , John . Saturday did you say ? "
happiness," I'm pretty sure I'll be all right . In fact , I'd be delighted to come over and celebrate your birthday with you . What time are you planning to start ? "
happiness," Oh , good . If you could come around six thirty or seven o'clock , that would give us some time to chat a whit over a glass of wine before dinner . "
happiness, That sounds fine . I'll be there around seven . 
happiness,Don't worry . I'm sure you'll do better next time . 
happiness, Oh ! That's much hetter than I did . 
happiness, Can you tell me how to improve myself ? 
happiness, There's no secret at all . The only thing for you to do is to practice more . You will succeed . 
happiness, Thank you for your encouragement . 
happiness, It's a pleasure . Come on . I'm on your side . 
happiness, Take care and give my best to you parents . 
happiness," Thank you , I will . Hope to see you again next year . "
happiness, Okay . Thanks for your help . 
happiness," August bride . How nice ! By the way , who is going to be the matron of honor ? "
happiness,My friend Jean is very beautiful . 
happiness," Perfect , and I like her charming eyes too . "
happiness," Did she ? That ’ s great . However , if we have too many children , that will have a bad effect on the enviroment . "
happiness," Yes , I think you ’ re right . I ’ m thinking about having a child , but not just yet . "
happiness, That's helpful . Thanks . But what do you think about philosophy . I wanted to take that class this semester . 
happiness, That makes sense . I think I'll do that . Thanks for all the help . 
happiness," No problem , man . "
happiness,Thanks for helping me move into my new house . 
happiness, Any time . I'm just glad I could help . 
happiness," In a perfect world , I would enjoy my work if I do not have to do much , and make lots of money ! "
happiness,Would you like to stretch your legs ? 
