Emotion,Text
boredom,BORED.  would love someone to talk to.
boredom,is bored. my BFF doesn't want to hang out
boredom,i'm so tired  of being sick ALL the time!!!!
boredom,Have I mentioned this bus was sloooow? on it for about one hour now
boredom,Not really feeling like my man cherishes me  wtf ! http://myloc.me/1ZLt
boredom,ok its been one hour im still waiting im losing my patience
boredom,"@shaveblog Problem is, Flash isnt GPU accelerated.  The Atom 330 can't play Youtube HD or Hulu HD fullscreen   Big deal with Plex..."
boredom,I totally want some white chocolate macadamia cookies from Mrs. Fields but the mall is soooo far away. Bleh  i think I'll make my own
boredom,@BlueEyedGirl18 One hour and fifteen minutes.  A dreadful wait.
boredom,Just woke up and feels so damn lazy  time to work out damnit!
boredom,@BOPandTigerBeat i love those boys. i missed the chat yesterday  it was the firts &amp; only one i'll miss though! &lt;333 Nick Jonas &lt;3333
boredom,"@Julius_Beez - I'm 20% hetero-challenged, but still didn't care for &quot;Milk&quot;... I thought it was boring."
boredom,"Wow, kinda bothered that Jon is doing deposits now.  Apparently he keeps getting fucked out of times, but deposits are SO hard for me"
boredom,grumble..weather man.. don't know wtf they are talkin about.
boredom,bored. tired got headache
boredom,On a 10min brake. At wrrkk ... its 11:06 and its over at. 11:16
boredom,jus sittin in da libray and this stupid computer wont let me order any mac foundation
boredom,bored out of my mind
boredom,@vmlemon i dont like #kde since ver. 4.0 its like vista  #fail
boredom,@starstruckfeie  i have no one to watch it with! ma peeps  are actually focused on their finals already!
boredom,I feel like I have to throw up.
boredom,fml. forgot alli's dance recital is tonight. now i'm stuck talking to munchkins all night instead of being at devon's bonfire. :/
boredom,@spidermonkeyloo Were you going to come? The venue said that they couldn't afford to open so cancelled it. I wish we were there now!
boredom,"@lmacken I'm stuck in a try-to-merge-two-tools CSS hell, so no help from frameworks  Unless both tools had already used the same framework"
boredom,@lilaznangel16 im looking forward to just getting past this chapter!so annoyin when i have so much that i wanna do and i cant get to it
boredom,Eastenders is always so grim
boredom,"At every gas station, I look for postcards for @Zomuu22  No luck."
boredom,sitting next to bed. cannot lay down because iPhone charging cable is too short.
boredom,it's realy boo0o0o0o00oring ..my book is on the side &amp; i'm not studyin for sure...
boredom,"@knayam need some more enthu movie guys for that. Right now it's just you, @karmkhanna and @_Anshul"
boredom,i don't know what to do... time is going by so fast.
boredom,sitting at the chevy dealership in utah waiting for the van to be fixed
boredom,Im bored   -musiic[BOX]
boredom,@SapphireElia If its sunny go to the beach! Im stuck at home doing essays when its 20 degrees
boredom,I have to give up my beloved Red Sox tickets!! Argh! Meeting was just scheduled in CA...
boredom,at home and sick    http://yfrog.com/17zw1j
boredom,"Ditto that, my friend...BORED! Oops, now I have an exciting problem"
boredom,"@random_nexus he has to have a new suitcase, but he is just so bloody indecicive, everytime he wants to buy something it takes HOURS"
boredom,@gillianre i can barely walk- they're twice the usual size  @ least its now&amp; not in NY ;) ive requested my song;) u retquestin owt 2nite?X
boredom,Steve Aoki  sorry. May b nxt time.
boredom,Sitting in the tax collectors office.    Getting ready to write a check.
boredom,Bad week for connectivity...Arlington Panera wifi sucks. Maybe head to Legal Seafoods at airport. Dang...missing Metaverse U stream.
boredom,"Very bored. All day, no one 2 talk 2. Missing my BF (and his kisses). Hols almost over,  don't wanna go back 2 skool."
boredom,is stuck in traffic
boredom,Man i am being boring today not tweeting  How are you guys?
boredom,"bored , cleanin the house"
boredom,"ya know why today sucks? its been raining, we have no $, &amp; no possibility of a magic friday.  so whats goin down tonight?"
boredom,"oh no, i need new work shoes...i broke this one!"
boredom,@ericmaglio1 i have no phone  whatchu doing tonight sucka. no dane cook she sold the tickets. lamee.
boredom,is tired. 04:30 alarm setting will do that  Off to bed as soon as my bloody iPhone Backup and Sync finishes.
boredom,"even though it's only 7am on Saturday morning, it feels like the weekend is already over. btw I'm awake because I had a bad dream.."
boredom,Ugh... Waiting.... Interminable...
boredom,"@thefunkyfairy hiya, hows your week been?? just tried to DM you but your not following!  x"
boredom,@themabster not if you have to be to work at six...
boredom,@edie22 What's wrong with Dr.Phil? I shamefully loved his show when I was able to watch it.
boredom,@hughsbeautiful beast I have had enough
boredom,Mikey I'm bored
boredom,Dead stopped in the express lane. This would happen when I choose to take it. No way out now. Ugh. Hopefully this gets moving
boredom,@savingtime buuuut its so annoying!!  okay *breathes* x.
boredom,"have to go meet tims entiiiiire family in an hour, this should be different.. finishing getting ready then wake ; feel like shit still"
boredom,Ahhhhh processing shipment  sooooooo much!!!!!
boredom,Going crazy  super head ach from hell and my the in laws have ben here since 9 this morning. ahhhh
boredom,my brother left me for the day now I am here by myself
boredom,"Facebook won't load for me.  Damn it, I'm bored."
boredom,TGIF... Hubby dragged me out to buy car parts. I am tired n cranky
boredom,J Ross you can't leave the killers still singing and run the titles - you should have been edited out for more music - happy - not
boredom,@grooveybianca12 nah jkin he's hot! so... bored now
boredom,"@dmafiax thanks ALOT, stuck at work with it too"
boredom,"my neighbours are far too loud in thier back garden, all I can hear is this loud woman that won't stop laughing"
boredom,"We are on the slowest train ever, it stops everywhere. Missed a quick train by a few minutes"
boredom,@jambomb oh that looks boring  and even more boring you have an exam on a saturday
boredom,tired as fuck. it's pissing down with rain. i miss summer
boredom,is not liking the online livebox right now. Internet is dead.
boredom,Just got home from the BEA &amp; it was kinda boring (2 me) this year  but hung out with some GREAT authors &amp; co-workers!
boredom,bored fixed the internet for my dad but now im bored to death
boredom,"longest flight EVER. not particularly unpleasant or uncomfortable, just really really long"
boredom,waiting to go to the movies later for my 6th month. booored.
boredom,@xx_Megan_xx Same! Like the kisses on nights when she wasnt up for eviction! They were very badly edited
boredom,ugh lost the remote  gotta actually move to change channel wtf #twat
boredom,Is still stuck in the office working!
boredom,Just started feeling bad again  ugh. I hate it when I don't feel good!!
boredom,Cleaning the House! Im so boring..
boredom,"Not gonna lie, i'm going to miss high school lunches. A lot. Damn."
boredom,I'm so tired. I don't get how I am. I sat on the lawn mower and didn't push the whole damn thing.
boredom,aw now where's that little asian girl who runs round pooping her pants in public? i miss laughing at her.
boredom,got new sneaks today..can't wait to break them in..stupid rain
boredom,I need to go ouuut. I'm so bored.
boredom,@Candyland3 thats terrible.
boredom,Waiting for the dang pizza to cook. It's almost 9 and we still have not eaten wifey fail. Did I mention I feel like crap
boredom,1-Pendulum = awesome! 2-Goodbyes suck  3-Shut up plz. 4-Toy Story 3!!  5-JB 3D MOVIE 2MORO! 6-I'm tired. 7-Aaaand I'm out.
boredom,@DanielFielding i tried listenin to music 4 half an hour! Tried readin a really boring book-still wide awake!
boredom,#todo Cleaning the Apartment - again - who keeps making this mess? oh yeah .. me. $10 + hug for the person to help come clean
boredom,@TrafficMike irregularly. And Im (half-assedly) working on an essay. by saying half-assedly I really mean not at all. Words not even open
boredom,@aussiecynic Watching you work is exhausing. Just thinking about it is making  me sleepy
boredom,doing my folio work but keep on getting distracted by deb pics
boredom,#com125: we have a quiz! again .. Feliza is bugging us again  its getting very annoying!
boredom,HEY YOU' ALL SUCK;its anybody on there :s im so bored common answear me
boredom,counting the minutes until I can go home
boredom,Stuck on NJ Transit for the past twenty minutes. Great way to start the week
boredom,reeeejuvinated  and bored as hell.
boredom,@thebirdmachine: About 1pm.  Squeaking?! Hell squeaking?! D:
boredom,@LostinSweden too bad I don't drink  But Kentucky is cool tho.All my friends lived in Cincy and I was driving across existance every wknd.
boredom,Good Morning twitters!!! I am soooo tired...I really need 2 stay off of twitter...LOL this shit is taking over my life...LOL
boredom,I'm SUPER tired and probably could sleep ALL day BUT I work 12:30 to 9:30 today in Tool Rental... Oh the Joy!!
boredom,@GregInsco thats another sponsor
boredom,i have been in the lounge for HOURS...and i have not been productive at all. upps time to go out
boredom,I'm my mom's company picnic at a Lake Elsinore Storm game. Oh the things we do to please moms
boredom,@onamatepiya piyaaa! hi. :] im hyper &amp; im bored &amp; im online &amp; im going to find pictures for the noteboook.  still cant send messages. grr.
boredom,Nothing to do. Just sitting here. I can see Mrs. P and her husband
boredom,@jodimariethomas hey Jodi.. what's up??ugg.. im bored.. i just made a sundae.. c u monday.. ( hahaha it rymed...) loll. cu in school
boredom,should probably do some house work  for my mummy think id better. would cook dinner but im a shit cook lol xx
boredom,Time to get off the puter. Nite all.
boredom,@RaceSpeed You are so welcome!!!  Keep 'em coming!
boredom,Listening to maylene and wondering why cant I pull off as many cool southern metal licks as them
boredom,Nothing relaxing on a Saturday night!
boredom,"@heatedskates That may be, I still don't like hearing his name so much.   #blackhawks #canucks"
boredom,@PurpleFoodie yeah...I hope it turns out... 20 more minutes!
boredom,"@rhixz16 nothing much, juss really bored! hbu?"
boredom,"I think I might have to call it a night. Getting that falling feeling, need to fall into bed. Night, night, tweople!"
boredom,(@Pina) i dont know why i follow sme of the ppl that i do... they e anoying and boring. * note to self -unfollow peeps on monday morning
boredom,@DanniPandemos ok .... Here 409 is a cleaning soln .... Blah.... Over and out
boredom,today was boring...harry potter ftw
boredom,Prom is so over rated!! Irritated... Going to bed goodnight
boredom,1:36 AM screw it im going to bed... one love
boredom,Watching mens volleyball on TV.  For some reason its not as good as womens beach volleyball.  Cant quite place why
boredom,@carlysmum lol takes some getting use to  Just replying to your email. Power keeps cutting out here :S
boredom,@lovely_sara I'm sitting in the bus to dublin And listen tokio hotel-reden.And i must laugh.you know why
boredom,@astrylnaut yeah talking to you was too boring
boredom,"just finished some Sunday cleaning, waiting to read the next chapter of Kiyosaki's book so i can hit a cleaner"
boredom,@ncreations MBB has been cryopreserved. May return in the future...
