Emotion,Text
relief,@trinsgarcia Yeah I`m okay. I couldn`t breathe for like 7 seconds.  I thought I was gonna die. Hahaha
relief,"@AroundHarlem that reminds me, i need to pick up a mask 2mrw. Thanks  I prefer not to take meds because i will b addicted"
relief,on that note - i do not feel missed.
relief,"I just want somebody to love, and who loves me. I think and day-dream about about that CONSTANTLY."
relief,@melkoo If it is any consolation I got my BMI tested hahaha it says I am obesed  well so much for being unhappy for about 10 minutes.
relief,just fed three very hungry stray kitties three cans or tuna. i hope they stay warm and safe tonight
relief,is finally gotten online after logging 200km over the last two days on errands as the family driver  http://plurk.com/p/wxz12
relief,Cape Town was spitting all morning - now that im behind this desk; the sun comes out...perfect timing
relief,Ahh feels good to have played guitar hero after months! I suck at it now but  haha
relief,"Oopsie, the origami box I just made looks like a strawberry! should I be allowed to teach?"
relief,Happy belated Birthday to Billy!! I forgot to say that on his bday.  I  feel aweful!
relief,Can't I just be a stay at home mom already
relief,this sux but took like 4 minutes. going to sleep finally  http://img36.imageshack.us/img36/4603/iprevailedsig.png
relief,im very sorry.
relief,I am soooo  right now!
relief,&quot; ...not academically of course. &quot; I miss him already
relief,Finally installed ovi in mobile. it would have been good if it could be downloaded to comp and installed to mobile. Frickin 3MB download
relief,I feel like flying off somewhere. It's been a month since my last trip...
relief,we are looking forward to daddy returning from work on Saturday. He's been gone a whole month
relief,"At least my wish came true, its not hot anymore...just rainy"
relief,Tucking myself in tonight  Mogwai on repeat
relief,Today is my last official day of Uni! No more balancing uni work with music!!!! Til october atleast
relief,is gutted to be at work when it is sooo nice outside
relief,@streetkingpin Well my battery just needed a jump...and now I gotta pay extra to get my nail fixed
relief,Back at work
relief,@joehhzeh in august with anberlin. they're not headlining though  and yes there is a perth show
relief,@rms70 ooh how is Milan? i could do with a holiday! Bfoyf is off to Geneva today visiting fam so ive got a weekend on my own
relief,"@lavsmohan In my case, it's going to be exams showing me a thing or two.  I'm very much hopeful about November '09, though."
relief,"Working on a newsletter but I'd say I've got a writer's block atm  - take a deep breath and get on with it, girl..."
relief,"@ShelbyRayne no im doing it in the morning, lol. i know i havent slept at all"
relief,@jradc Awww....gnight.  haha
relief,@adrenalynntoao Hope you feel better! If your alone we can talk until your ready to go to bed...I'm alone too
relief,"just got up, smoking a cig and drinking coffee.. i need to start working on my final project for the univ"
relief,"Feeling a little under the weather today  got a funny tummy - however, the sun is shining and I'm at home. Yay!"
relief,"Just finished work nd now waiting in the freezing cold drinking a mango magic, haha FAIL T.T mama, wheree are yu ? I'm cold"
relief,@hartluck Oooh but your not coming to Perth  that sucks but you still Rock!
relief,Roommate is sssnoring :/ And my throat is so dry
relief,Back from London  Now just catching up on all the tv and sleeping all day!
relief,Still soo tired..not ready to get up for the day...work again
relief,"@BexieLady I feel for you, that sounds like how Kiya was last night  all I can say is get comfy on the couch and enjoy the cuddles!"
relief,VERY upset....  Mom is in the hospital
relief,just in imagination
relief,Losing makeup bags is TRAGIC...luckily I keep 4 in diff places but I gotta replace my Bare Escentuals  *tearrrrrrrr*
relief,"After being down for several hours, finally my site is back online. Silly DNS setting mistake"
relief,Just got up a half hour ago.... Ugh not much sleep
relief,"@ost8doc  Sorry...but, I bet they aren't that bad..."
relief,gotta go! bye twitterland!  good night! i'll try sleep. so that i will recover easily! still sick!  bye!
relief,@tpgraham the AC tix are actually $20 but the show is sold out.  I'd have to get tix through stubhub and pay up to $70.
relief,"Finally finished that topic. Quick revision break, then on to How far did Heath change the Conservative party?"
relief,I guess I am too freaky for followers.
relief,Omfg.lmao.lassetti was right... those bangs did look bad.  lmao
relief,Pas si terrific que ï¿½a ce twitterrific
relief,Off for a loooong weekend of inlawing...  ... ...
relief,waiting for 5pm to go for a drink with ones out of work because Belinda leaving today  at least the sun is shining for her!
relief,"We need to remodel the house and the thoughts of doing it make me kind of ill   He has one way and I have anouther, I just want to move. !"
relief,TGIF... this &quot;short&quot; week has been wayyyyyy too long
relief,"is HOT. Just done some late spring cleaning! About to settle down with a book i can barely read, left my glasses at my mums"
relief,Chirstina said shes gunna twitter more ...no more partners
relief,@jackiejewel ohh yeahh with the showcase he said his artist will be outta town  so keep me posted as to the next one
relief,"i got all my hair cut off, it's almost above my ears"
relief,Inspection went fine ... they like the house woopee. Would just be nice if it had been this morning so I could have done stuffs today
relief,"spray tan = fail on legs and feet. I've been scrubbing them and feet look better, but they looked awful this morning  Everywhere else = ok"
relief,@SamWilson1 - sigh
relief,"Oh, my God..... The end of the first course))) don't believe in it) but, yeh, so many exams  La-la-la// everything is wonderful!!!!!!!!!!"
relief,is awake.  Still feeling sick.     But I got the blog done at least. http://plurk.com/p/x17t9
relief,Glad to see the sun out in Dublin after a great week in London. Back to work
relief,"1:13 finished essay! off to sleep, busy day tmr"
relief,Last day for our professional interns
relief,had a shit contact with both parents &gt;.&gt;  grrr
relief,Moment of truth!! Im nervous for her!
relief,Nothings better than having to take a cold shower in the morning
relief,Finally it's Friday! Things are going to be so different starting next week...my house will be empty!
relief,My last full day in NY  but can't wait to go to Seattle and La la land
relief,"It's Friday, but not the most pleasant ones  waaaaaay to much work..."
relief,@grizzlycullen it was days yesterday and probably today that I wish I had taken the top off my jeep.  I need help haha. IT'S FRICKEN HOT
relief,@xXHAZELXx: Ok its suppose 2b followfriday not unfollow Friday  aw well I have nice tweeters anyway! &lt;-almost doesnt sound right...lol;)
relief,@pmayroy cause i wasn't there!
relief,On a flight home  after an awesome trip with my cousin! Miss you sophia
relief,Had a blood test today.   Wasn't too bad really. Needed to dash 2 Starbucks after to revive my spirits with a nice Iced latte &amp; a bun.Yum!
relief,@handlewithcare  Nice start to the holiday!
relief,No one talk to me anymore on here
relief,Dont worry babe
relief,@rachaely57 Yes! Haha and then when he impaled himself with the crossed keys!  Love Scottish-trying-to-be-Irish Ewan McGregor
relief,Off to work
relief,is thinking WOW I survived Freshman year...Mission Accomplished...Now Sophomore year
relief,My son had surgery yesterday so mommy and son time won't be as long today
relief,@VAustralia flew Brisbane - Lax today.  Great flight.  Love the lights.  Shame about one drink limit though!
relief,Just chillin'.. I'm a bit bored boohoo  !
relief,@dooce I don't. I hope it takes them a good long while to recover.
relief,Managed to finally get through to someone who had left a message earlier today. Old dog already put to sleep
relief,Finished Breaking Dawn last night. I managed to finish those 800 pages in 3 days. It was so good! I'm sad that I'm done w/ Twilight Saga
relief,This week flew by.  Want to go see Up soooo badly this weekend!
relief,@robgokeemusic shopping is therapuetic and i'm all about bettering myself... i need financing for my therapy however
relief,has been playing Guitar hero to let of some steam..  you see.. Mr Unreliable has striked again!  not funny
relief,@DAC1MM don't know yet.. no word...   hopeful though!! and some good stuff happening lately so I'm getting excited!
relief,@VarrenAKABabyV oh no not difficult. It's just nuts that's how you have to market yourselves on home turf
relief,@Novaw0lf damnit i didn't  but neither did you so win!
relief,time for work!
relief,@Pichu Crap. Now you have to cover the whole purse with those so it looks like a pattern.
relief,"@MareBear2534 I know dude, i'm doing re-runs, making Jenny watch them now too so we can have conversations LOL.  Haven't been online much"
relief,@unmarketing boo i'm a week late  how long u in town for?
relief,My ipod has taken it's last breath... Im truly devastated. I have lost my public transportation companion
relief,"Praise the advantages of todays copy protection: can not run my fresh installed 3D app, since the licensing system donï¿½t let me."
relief,Going off BC is making me break out.
relief,Has finally finished emulsioning the bathroom. Now for gloss work
relief,Actually I'm really missing Fabian  Which is pretty sad since i talked to him like... 2 hours ago! Gosh time flies when you miss someone.
relief,"@Ames1103 I think that boat sailed my friend... The few CCO's that had them, had them months ago....  I wish you luck though..."
relief,"@TheMakeupSnob I know   It was worth a shot, though!"
relief,@brainstuck hey! chutti was very tiring.. and have to travel again tomo  how was your Friday?
relief,"Walking the puppies downtown. Also, mystery of missing cat solved: he hid himself in the basement for nearly two days."
relief,i am leaving soon for Kansas City to take some of my stuff. Only 8 days of living in Carthage left.
relief,@kellychiello i know  but the weather's clearing and suppose to be nice sat and sun
relief,@kamarichelsea You gave me the inspiration for my last update.
relief,Went to get my car inspection sticker got gigantic red R one. Just keep piling it on. I can take it. Don't worry about me. I'll be ok.
relief,ano pa bang aasahan ko sa iyo? you never fail to FAIL me.
relief,The best I could do for proof of the crack  LOL  http://twitpic.com/66ust
relief,home from taking Nick home - a little lighter in pocket after being flashed by a speed camera
relief,heading to Sam Adams Brewery... but can't sample it when I get there
relief,"am planning on going to sleep early, too tired to do any work"
relief,the start of my day was finding a lump on my body... went to the hospital... apparently its nothing! fewfffff! bloodtests suck...  haha
relief,@chenks seen that!  hopefully ebay replacement  will work for you!  but take it to bits anyway! lol
relief,working my way through this casualties discography.  have to pull weeds later  ...
relief,"@Deb124 yeah i got ur text! well ive only been on summer break for a week, and so far its been boring... all i do is watch tennis matches"
relief,is sooo close to finishing her exams  role on monday and i will have my life back.
relief,i told myself i wasn't gonna cry and then one kid that everyone made fun of all year said &quot;it's been a good year&quot;
relief,Its Friday! Only 5 more hours until I'm free!.....until tomorrow.  oh well
relief,"Finally got to wash my hair! I feel much better now, but I gotta dry it ... Effffffort."
relief,moving 11 blocks up the street. goodbye hardwood floors
relief,@clothes_w thank you..
relief,Decided I should study  (finger down throat making gaging noises) Hate MFs!!
relief,has just woken up from a power nap. That feels better! Nothing planned for tonight though
relief,I really don't want a limo service to take me to the airport  I want him to. Ok soft moment... Don't get use to these!
relief,i ran out of facebook quizzes. lol grocery shopping then work. w00t?
relief,"Ok, shortened urls are fine and all but, please, give me more context other than just &quot;cool&quot;. Not everyone has &quot;url-auto-expand&quot;"
relief,@ryansilk sounds like a great idea.  wish I could make it
relief,@JustTeaching haha nice to know I'm not alone! Working in the BBC and can't see it
relief,"@MorningMajor yep,raced round it in cars and bikes,its only 40mins away,dont av much motorsport there now,its more planes n choppers now"
relief,is wanting someone to spend her summer evening with whilst she's in such a nice relaxed mood !
relief,@luv_liv_lyf good to hear! Just in time for the weekend. I'll be working though
relief,@bethanyshondark Ouch. Better get used to it. I think 22 to 25 are prime marriage years.
relief,@thehoodnerd    Ive been dying for those!! They just so expensive in little sizes.
relief,work all day
relief,"@Flamenkers I send messages to greg all the time, no answer  its ok I still love o &amp; a, goog luck with your move to Erie."
relief,finally some effing internet! i effin need to update the wifi in SG malls. Idk how  i miss dada and craigie......
relief,Thanking god for after elton for allowing me to see the new TW trailer since work blocked youtube and lj
relief,@_HarryKim OOC:  It's okay.  Maybe our schedules will work out soon.
relief,FINALLY-- Now I am me again.  I had to use internet explorer.  Firefox issues   Back to normal Tweeting.
relief,Fighting a migraine   Medication is almost working.
relief,"Note to self: Omelets are better when made with butter, not olive oil.  Also, @laurendanyelle doesn't like my cooking *spits in a napkin*"
relief,I'm a lil sad looks like nomore brooklyn 4 a while WTF @lailashah
relief,@thedrumlife Oh we're friends now? You know you're so up &amp; down with me.  I retract my last statement thennnnnnnn.
relief,this chipotle line is out the door! but I really want it!!
relief,Today's ABA has been full of emotional tears  #ASD #autism some days are harder than others.  Its hard to not intervene  poor baby
relief,"Just watched the trailer for the new Sam Raimi movie, Drag me to Hell.  Looks interesting, but there was no humor in it."
relief,"It's official, I'm finally getting grey hairs at 36  #fb"
relief,last day of Bedford County History with @corriemichael  gossiping and twittering away as usual...
relief,@nick_carter the video is private
relief,@WreckTheLaw Great write up.  Player won't start though
relief,Proof of heat  good day wish I hadn't spent most of it in bed  http://twitpic.com/670tp
relief,I am also wasting time til my cab gets here. spamspamspam. Also Keiths motorbike was nicked. WELL shit.
relief,Got my new phone - now to program everything since my old one had no memory card like this one
relief,"Today has been a nice positive  fun day , after several weeks of bum days"
relief,@Boy_Kill_Boy I know the feeling
relief,@te0h hahah no not that valley. that's cool valley. texas valley. like...rio grande valley. ahhaha i wish i lived in california valley
relief,"An hour of walking in hot weather = a satisfied but hurting Nellie.  Ow, blisters."
relief,"@DerrenLitten  ITV plugging the Special a lot. Have a great night all of you, will miss your tweets when you come back home"
relief,Just got back from lunch and feeling more like a nap is in order than work  But I will press on!
relief,i'm soooooo sleeeeepy!!! the last day o' school was today....sniffle....
relief,"@srslyjustsayin I saw you stalkerishly from the elevator, but Brookie was eating her moracca (?) So we had to go."
relief,@tsa4string Have fun at the show tonight... wish I could be there
relief,"Finally home! Tp tetep, kurang 3BT buat shooting kamis nih! Huaaaa, stress gila! Syapa lg ya?"
relief,Aaggh!! My blackberry curve took a gash in the screen the day AFTER we get invisible shields in stock. Well it'll be a good advertisement
relief,The $500 I saved on not buying a couch is going towards paying my visit to ER for UTI
relief,"im well exited for this weekend, partaaaay! although i dont want to go back to school on Tuesday"
relief,"Crap, nearly forgot my PIN  I shouldn't try to learn anything new in the future lest it push out more vital information."
relief,At work and really slow for a beautiful day and a Friday.
relief,@AndySquirrel now if I still lived that way you could pop in and see me  but I don't so you can't
relief,Two more loads and the moving crew's done! Started at 7am and i'm done for the day! Too bad the ac doesn't work in my new place  oh life!
relief,"I'm such a saddo, haha. But that actually makes me really happy. Warrens dead though"
relief,Glad it's Friday... but bummed that I am officially working Saturdays.
relief,@gabbychiquito aww  ok well just let me know what she says hah &lt;3
relief,@chaosofthemind aww  get it when your mom comes back 8D
relief,"@KazooCarrieFan I know! I can't go either...it's sad  She needs to come back to MI asap, haha"
relief,@vexdigital  I still love the fact that you can't scratch them!!! That is a winner for me!!!
relief,jus gt bak nw on msn stil not got a tan  o wel x
relief,@MrQuocHung Chang thay anh online gi ca
relief,@chicodebarge I guess you're responding to me about DC. If that's the case...
relief,"@BDEugenio yeah, when you start reaching your early-mid-20s"
relief,There my laptop is dead  lucky I got my fone lol
relief,Andrew's flight back to CO should be landing soon
relief,@axm9237 I'll have to wait for the YouTube links
relief,#quitsmokingdiary  5 Weeks tomorrow since giving up YAAAAAAYY!!!!               - I dont want to talk about it
relief,"Math was not fun at all. Oh well, i get to cook as soon as i get home."
relief,@stevico1 Its so nice i ahd to work today
relief,"@nkotblorib Thanks girl!!!!! Like I said, I'm willing to take a loss on them...just don't want to see them wasted"
relief,time to mow the lawn.
relief,"@HarleyRodrigue hey Harley, I hope you stay around and not let the haters get the best of you!  people suck!"
relief,Allies not coming over
relief,"@mileycyrus aww if I could, I would...  GBY ;)"
relief,@vessel2219 of course
relief,I'm no longer a sophomore.  Junior year is bringing new things. I'll be on 24/7 now. Hit me up and check out  http://bit.ly/esGIQ
relief,@princeofcode Sorry we couldn't get the projector working with the windoze laptop  but a ton of people came up afterwards and saw it live
relief,almost got in a giant car accident on the 101
relief,sitting at home doing nothing. gonna be like this all weekend
relief,"Getting my butt kicked by this project  I have the idea, but can't get it perfect."
relief,This weekend. I will be in dallas so no kandy koated around the H
relief,The morning forcast on the radio was partly to mostly cloudy -yay vog-  stay inside and have a HAPPY FRIDAY
relief,I love when i have to burp but everytime i try i almost throw up
relief,"i am boooooooored, theres nowhere to go"
relief,never mind it's closed  sorry Miley
relief,bored out of my mind. I guess im paying the price for having so much fun yesterday.
relief,@BrooklynDDecker twice? lucky you. i havent even watched it once. just released here today.
relief,@JosephHabedank was gonna DM you but it says you're not following me!    lol  after all I've done!  hahaha
relief,@mileycyrus I would vote for you Miley but I live in Ireland  You'll be fine  Good luck! Slï¿½n!(bye in irish ) Sorcha xxxx
relief,@T_Rex_513 I'm working all weekend
relief,Ahhh i'm sqeaky clean and fresh. Even though i'm wearing dirty clothes  I love Two and a Half Men - it's amazing!
relief,Last days of maternity leave
relief,@Yermilla @NafRas 250E!!! CRAZZYYYY ! But just this summer !!!  cuz Ci are very close to RD! :s
relief,@dangzombies Yeah I kept rethinking it because noone that I knew would want to go with me lol. So I ended up just didn't buy them.
relief,@weatherthastorm hey Jess where is Josh??
relief,My replacement iron ring arrived.  It's shiny.  And a bit more jagged than the original
relief,@teejay41...  that was meeeaaannn. people make mistakes ok?! lol
relief,@OGVENOE yeah @Erocc and @x_LilJess_x did only ones that care for me
relief,Off to pick up tj from his last full day of school! Only 3 more half days left
relief,"@Don_J i soo dont wanna work tmrw!  ...only on a half day tho so hopefully the sun will stay out for me! Gonna go get showered, tweet l8rs"
relief,@honorsociety you guys actually rock  why aren't you going to europe with jb?
relief,@dougiemcfly me too. We're cold pals
relief,Digging in to my soul jazz collection in an attempt to cheer myself up. I think it's working a little.
relief,@SQLChicken Yep! Tail between legs!
relief,wow my trip to tampa has come to an end...
relief,@KnightOnline i think Today its not possible 2 play KOL
relief,last real seventh hour
relief,"more packing, cleaning, and getting shit done. last day in this apartment. this time tomorrow my shit will be in storage"
relief,Finally out of school for today! HAD TO SIT IN LIBRARY FOR A LONG TIME
relief,Getting oil change. Apparently the mice that have been eating my birdseed in my garage have also been eating my air filter.
relief,is feeling her eyes burned-fried after 10 hours attached to the screen uploading new summer clothing for my store www.Chittypulga.com
relief,@midtown i'll teleport it straight to you
relief,Kinda may have chickened out...
relief,@LmdLaura im fine. but a bit tired  im glad that its weekend now.
relief,@amy_p hahaha I wanted to eat that Chicken
relief,today was busy.. geez. getting ready then graduation
relief,Listening to 'Fountain of youth' by Supastition @imeem http://x.imeem.com/KPEQpG7vUY how ive been feeling about music these days
relief,@XavierMathews not sexy with 2 tubes sticking out of my stomach  but thanks !
relief,"@MarkHeartofBiz Yeah, if I lived on the rez, I'd already be dead."
relief,yay doctors  now interview then back 2 the doctor's for blood work
relief,"last weekday of doing nothing, school starts next week!!!"
relief,"@hihihammy yeah. because i'll have to go tomorrow morning and get picked up early sunday, so i see no reason to go the whole weekend"
relief,as of this point I am done. I am not going to waste my time re downloading all my music. I lost 5k songs
relief,About to clean my room
relief,Slowly getting ready for work
relief,@Rachael_Hodges Yup. Their loss.
relief,One is not supposed to have a headache on a Friday. That's just not right.
relief,I like to explain something complicated to someone and get back a response of &quot;Sounds good!&quot;.  Except when it sounds like &quot;I don't care&quot;
relief,Ooooh Kay! Its time for me to stop twitterin and get going...
relief,finally home and enjoying the rest of my day. Azongo and I are having a smoke-fest! woot! #mmot miss my @MorganLeigh321
relief,Time to head back home. My business here is done.
relief,With bff @love_chrissy22 glad she got that dog out of here lol my stomatch hurts
relief,I had my hair in a messy ponytail all day &amp; I took it out just now and it looks really nice (: but still messy
relief,Oh gosh how I want the party to be over and done with already.
relief,not doing relay  oh well.
relief,Officially drugged up and taking a nap. Allergies ain't no joke. Never had them this bad since two days ago.
relief,"Omg at Hollie! That was well sad to watch!  See, Simon can be well nice when he wants to be! lol"
relief,i wanna vote for Miley Cyrus for the mtv movie awards..but i don't know where i could  somebody could send me a link? thaank you &lt;3
relief,At the vet with a sick dog  http://twitpic.com/67clz
relief,"@genglo ouch! I can't even look at that one, just knowing it exists it enough for me"
relief,Finished up cleaning my desk at least. . . office is looking empty. . .almost time to be in the car for 1 1/2!  #fb
relief,omg im finally back!!!! my comp as broken guys  i missed yall!!!!
relief,I'm at mcdonalds eating chicken nuggets with my kid so embarrased I droped my soda  haha it fell out of my tray lol
relief,"is bak in mcr....glad i can sleep in ma own bed 2nite yeyah...but i fink i,m missin popeye  hopin 2 c him 2moz  xxx"
relief,I nvr wanted May to come to an end
relief,Off work in half an hour. Getting an MRI after that. Yay me
relief,"@wolulcmit @dubow just finished mine, some parts were remarkably difficult  cramming kanji now!"
relief,"Today, i did't have lunch, cuz wel i embarrass my self with all &quot;school&quot;  ok, FINAL TESTS and FINAL YEAR aaaaa! thanx God 4 That friends!"
relief,"@lasherdemon As much as we would love that, it is hard to make ends meet up here ... with the job situations and all..."
relief,@ashleytisdale you were great. just awesome. i was crying cuz i wanted to be there so bad
relief,"@shelleyellie Aw, thanks. Slowly getting over it.  Yep, he tweaked his knee late in the third. Basically stood still for the last 2 games."
relief,"Hey my twitter friends, tho very few!!!!"
relief,Finally get to lay down for a bit i have a major headache
relief,@Molltini ok. lol. i miss you too. i hope your cramps get better. i know how painful they can be.
relief,Awwwwwwww man my baby dried up.
relief,"poor me, JUST going to nap"
relief,TODAY IS A GOOD DAY BUT ITS COLD
relief,"wow, i broke my toe today on a stupid piece of concrete!  LAME! job searching then sight seeing with Brittany."
relief,@drewave At least you made it
relief,"Happy Friday Dance, no rain and I'm about outta here..till 2morrow  I sat the saturday morning shift, but its still all good"
relief,@MrsSeear me too! Yay he got in. And the other kid who cries a lot
relief,Bouta donate blood! Ahhhhh!
relief,"@shesbatty what is I/O psy? I'm taking psy101 starting this Monday, not looking forward to going back to school but"
relief,@hippiekat I AM WONDERFULLLL. i went to the ppooool. i forgot my floatiez though
relief,@mfharrison I still have another hour.
relief,is cold and wished to go back to bed
relief,http://twitpic.com/67hw5 - Session almost over
relief,"Dad asked my why I was sticking my tongue out while I was ironing, and I told him it was so I didn't burn my finger, as I burnt my finger"
relief,"Finally, I got my teaching load confusion cleared. I will teach 3 third year sections but with a catch."
relief,Jsut F*@#$%&amp; got off work at Carowinds and am DEAD ASS TIRED!!!
relief,Grrr! My internet will be up and running next Wed  at least now I have a def. Answer!
relief,At least it's Friday...working 'til 1:30AM
relief,Home from China &amp; back to work
relief,"Have to wait till Friday to pick up my Visa for China- not as expedited as I would have hoped, but at it's done   #geeksonaplane"
relief,"@Gernika Had lunch at Bittercreek, they were out of Hopnoxious  Had Sweetgrass IPA tho, so all is still right in the world."
relief,I'm a senior. I should of been already.
relief,"@Applecored its like a little adventure, only Im kinda worried about her, and I cant take the bus to where she is cos my oyster is broken"
relief,@AustinWise Part of an AR-15. Actually the only part of one that qualifies as a gun. You have to be 21 to buy them without parts on them.
relief,@aduquette I know. It's not hard to NOT click reply.  Sorry to hear about the possible stomach condition  Sucks to deal with.
relief,Cough drops taste gross...blaaaqhhh
relief,"@nilsipilsifan Hehe. Yeah, me too.  or I would totally write it. XD"
relief,@frankietee 4th... Please not! Maybe she'll get 3 attempts and win tomorrow!!
relief,"to be really really... not bored but bad, i won't now the news  but thats ok. BRB x"
relief,"Is getting excited for the weekend.......Or, hang on, i am going to be all alone   never mind, excitement lost"
relief,@DAEONE haha wtf is that! You don't want me to leave
relief,great. more rain
relief,i say business ive only sold 2....and its not RL money  ...but its got me back into photoshop again
relief,"made it into leadership, buttt i'm still not happy! how can i enjoy it without my best friend?"
relief,Been so busy for the entire week. Be able to take a breath next Tuesday
relief,"@josefamanriquez and yet i couldnt get a pic it wasnt allowed, then i won passes to their carpet of the 3d premiere no pic still wit them"
relief,My uncle isn't coming after all
relief,"Just got done with my first day of work and is exsausted, sweaty, and chalky."
relief,is sooo tired and too busy to tweet  im glad the weekend is here... yay 4 day-weekend
relief,@James_Waters WAS until I had to go home 'cause the presentation ended  x
relief,"@mops_beyond I told you people in indiana were batshit. I lived there, after all. I feel like I escaped from that Orwell book everyday..."
relief,@georgiaface Let the Right One In? Aparently Drag Me to Hell also has some horrible cat nastiness
relief,"on my way to get some Maggie Moos Peanut Butter Galaxy, then home! thank god this week is done. 4 meetings in 1 day!!!!"
relief,Finally got my lil monster off my hands so I could run errands and now I gotta do them in the rain!!!
relief,Always get my hopes up too soon...we were soooo close
relief,@xplode hahaha wow thanks bud :p but my plan is to pretend its a costume... I wish it were cold so i could wear a sweatshirt over this
relief,Is heading home from foot surgery and wishing she had a boyfriend to come over and cuddle with
relief,@_micster  How the hell does your hair not fall out constantly?
relief,The VP is gone...so why am I getting a headache?    Time to have some coffee and fight it off. #migraine #ohnoyoudidnt
relief,@rbmartin oh it just takes me after i sign in to an error page
relief,"http://twitpic.com/67mj4 - Yes, it is nice. Oh and Kevin's shirtless too but you don't see it as well"
relief,@enthropologie It didn't rain.  Lightly misted though.
relief,@tinydeww I found out this morning too.
relief,@DirtyCucumber Me too
relief,off work yesss ! super hungry
relief,@danabaker Thanks hon. #Migraine went away then came back.
relief,home after a while out! i feel like a long skate seshion but got arrands to do
relief,Ratings Army Wives  teary; Criminal Minds Yikes! Criminal Intent takes all sorts. real life news  horrifying ok me for bed nite all
relief,@natalidelconte i didn't get to chat!   .  oh well.  time to eat a praline.
relief,@vestybaby I went to Chicago for a few days and was twitterless while I was there
relief,"Browsing through the web. And expecting to see the PMS forum back up, but no luck"
relief,@Katiff are you feeling better? sorry you're feeling under!
relief,"Mom just &quot;he'd&quot; me. *sigh* She's wonderful, and it was just a slip, but you'd think after coming with for my surgery it might go away..."
relief,@yesitsfiasco cool! ok yeah see i dont have the old files with separate vocals so im trying to punch em all up as one track(all i can do)
relief,also finally home with no friends or anyone.. kinda nice to sit in a quiet room.. do wish the gf was here tho...
relief,@JonathanRKnight I feel for you  I hope it's a smooth flight. Be safe! Mucho amor from Boston!
relief,@flossa  have a glass of cold water and meditate a bit. &lt;3
relief,@KirkDunst not cool.   Hope you feel better. I went up there for breakfast buy you were gone.
relief,YES!  I have my e-mail down to one window (most of which are marked for follow-up on Monday).  all the dang paper still here tho
relief,Finally got a date for the bonfire tonight. Kinda last option but whatever. None of the chicks I wanted to go with never texted me back
relief,bbq was great... just relaxing around the house!  dont wanna leave my city but have to tomorrow... got to clean the house when i get back
relief,no so sad about that  i'm from MALTA have you heard about it ?
relief,is  wishing work was done soon  &lt;3
relief,Is helping out at church pianos +stairs+gravity= heavy
relief,so ready to go home
relief,my 43 quid lastminute.com Secret hotel at heathrow is surprisingly nice. No soap tho
relief,Just realized it is friday and b/c of a party I don't get to go racing.
relief,@Jasiurl YAEH! THANK GOD IM HOME!...it suekd and we were kicked out of a church.
relief,"K, just finished my last 2 clients for the night. Going home alone  Thats ok I need to be alone, must find inner peace."
relief,"white pointy shoes haha, and ah you got me excited about the new drummer  youre mean"
relief,@tatianafrosario omg wow  I hope everything is ok now
relief,@DizzyMalfoy ouchie  Did u take some Excedrine? Thats the ONLY thing that kills my headaches FAST!
relief,"@sheelovewood aaaau thanks gi  , I really really love u.Thanks for being a really great friend.And forgiveme if i leave you sometime, ?"
relief,Hubby needs a vacation  Thank God we're leaving for Myrtle Beach in a week!
relief,@mitchelmusso WISH YOU COULD CALLL ME  DO U HAVE A UK MY SAY NOW NUMBER? UR ACCCE! X
relief,@JPuno Good to see you back. Sorry that happened to you
