Emotion,Text
happiness,Football session after this.fun
happiness,job centre bound. oh yay.
happiness,"@hilsatlvsonline Thanks for the tip! Unfortunately a major crash in my https site, just as ExtPlorer"
happiness,@moneymakn1 Thats actually not that fun as you would think... I was hurting for a week after a similar experience.
happiness,@shaundiviney 04182012154 send me one PLEASE!! I TXTD IN BUT I GOT A NEW PHONE
happiness,@MarkStanto why thx! #webdu I was only at the conf on Thurs
happiness,Aww I heard I just missed you two @logieo &amp; @egg104 !
happiness,writing report cards  soooo tired but what an amazing day. check it out on fb soon!
happiness,"laughed so much today over that picture of lauren, that my chest hurts."
happiness,Lobbying in twitter! Here too!!  Yuk! Gettin rid of groupies ;)
happiness,@lisaxjbx3 Goodnight is not on the trending topics.  lol
happiness,Nevermind! Beyonce doesn't have a Twitter  Haha
happiness,@caldjr yeh me 2
happiness,"Just got Skyfire (http://get.skyfire.com/).  Firts impressions, it looks good but it's a little too memory hungry for my ageing HTC TyTN"
happiness,I hereby proclaim it to officially be summer as it is AWESOME today! But I'm stuck inside a chilly office
happiness,had the lovliest night last night but was ruined by doctors inability to warn me of side effects. back again for more tests.
happiness,Bumping Air Supply's Greastest Hits
happiness,Will be flying to Ontario in 4 hours!Will probably stay awake.I will be there for a 8 days...Camping 4 the first time YAY!I am sleepy now
happiness,is going back home  love ya Zagrebe &lt;3
happiness,staring at the sunshine through my office window!
happiness,"Mooorning! It's Friday, and that's terrific! Smile up!    :-|      :-D"
happiness,sadly awake. wondering about contact info for all of the fun folks I hung out with at the shop. YAY 23b!!! Miss you guys
happiness,"@realchrissystar we'll be back sunday to play @ the horse, I was out last night at mex you were not  miss you"
happiness,@AlexaRPD Nice action shot: http://bit.ly/m8zfx  I miss working a pole.   __ dont you see clients everyday?  lol
happiness,Good Morning Every1!!! Its gorgeous out again n im stuck in work  Wish i was at home chillin out.. Hopefully tha day goes quick  doh !!
happiness,watched the Bones finale last night in the UK &amp; it rocked!! oh how much I missed Zack!!!  @EricMillegan is so freakin' awesome &lt;3
happiness,Someone bring me milk for my cookies!
happiness,"on later than normal this morning, got attacked by a swarm of mini fly's after opening the veranda last night took an hour to get rid!!"
happiness,"Looks like a beautiful day...and I am off work til Sunday, yay!! No bbq as yet though, gonna have to postpone my invitations"
happiness,@primaveron I need them  It would've made my picture so much cooler. Mine are bottle green. Eeyea-thooo!
happiness,@andyroddick At work at the mo and it's so sunny here today   Off to see a band tonight!!
happiness,Such a nice day...and we're all working
happiness,good morning! off to the gym I go
happiness,AH! so nice to be back on bike commute although three days off and my (what google sez are called) my quadriceps literally screaming. gah
happiness,@iAmiAdam Hes away longer then me. Im only away for a few hours
happiness,@iPat143  hmm.. idk that song.
happiness,"Morning world, the sun seems to have gone away, maybe to Majorca or some other popular tourist spot. Hope it comes back soon"
happiness,The Renegades last day was today and...well... he's gone... didn't catch him  Gutted... Closest he came to Greenock was Kilmacolm!
happiness,Well that was an interesting attempt at the commute to work... didn't exactly plan to end up where I did though...great
happiness,@Jessums31 yup its working. they couldn't recover anything on it though
happiness,@trixie360 zombie wrangler sounds like fun. I don't have halo wars.
happiness,Good morning from RSA Twitterverse!! Please send me some happy vibes &amp; cheerfulness today I'm feeling a little sad
happiness,"early morning~2:30 am~what's up? I am!~~!!played w/ my babies outside~wow~was in the 80's~felt great!~~got lonely, misses sissy and jess"
happiness,@babyexpat commercial shoot in Tokyo. not much time to play there   quick and dirty
happiness,I soo wanna eat McDonalds Fries
happiness,I am totally knackered and back in the meeting
happiness,I am hungry already. Not impressed! And everybody has gone to Rubys
happiness,yay dad agreed to pay for my tuition and equipment! yipee not till nxt jan tho
happiness,got back from the embassy; missing one paper  go again on Monday!!!good luck me!!!
happiness,@mitchelmusso Heyyyyy us English fans want some signings too
happiness,Finally gonna try and fall asleep goodnight.. More like morn... I sleeP
happiness,"@tonibrockliss fyi, connie and carla is not as totally awesome as the previews make it seem  sorry about that one."
happiness,"Now that I have a salary, I can actually spend money. Hooray! Time to go shopping and have dinner at Ahora to say goodbye to @yusufyusuf."
happiness,"Finally, a beautiful, sunny day in Atlanta. Too bad I'm stuck inside working..."
happiness,@mselliott09 hahaha thanks for clearing up the
happiness,@TheMandyMoore good morning sunshine. sleepytown is sleepy.
happiness,"getting ready for the day, out then work till close"
happiness,so happy its friday...not so happy about this rain
happiness,"@i_dulay i swear it took me 2 hours to get from bel air to alabang.  but yes, i LOVED reminiscing about our HK trip with you &amp; @cdeocampo"
happiness,Very lonely here in Gosforth gallery  but excited for meal at Six followed by Antony and the Johnsons tonight. Woohoo!!
happiness,On my way to the burial
happiness,@pixls hahahahhahaha it was true! and i could really stretch out and stuff! shame rem's dog got mad when i tried to put him in avi's face
happiness,"Yay !!!! It's firday.... Have a good one everyone. On my way to work,    Lot's of work pending."
happiness,@iamchrisc I'm soo jealous right now!!
happiness,Just woke up! Annnnd have just realised I missed un uber sunny day...score
happiness,@Cholle2001 lucky...you get to do capoeira
happiness,Raining...  I missed the rain so much...  I am grateful for it ;)
happiness,"had fun tonight ^^ make up, pillow fights and skins. wish i could have stayed over"
happiness,Omega is tomorrow. Haven't really planned anything for it. Make sure to come if you can. It'll be awesome. Then move-in June 1st.
happiness,@zenithus at least you have a next year  into the big wide world for me!
happiness,"@flippy10 deh, i wish the deal was up when i bought my macbook in december  but.. at least i got 100 bucks off! :]"
happiness,Back home  Had a great time!
happiness,Havin a much better day today!! Finished the last Twilight book yesterday. Classes start next week!      Get at me yall!!
happiness,Hopped up out the bed put my swwwaaaaggg oooonnnn! Then got back in the bed it's raining
happiness,i got a freakin macbook!!!!! hoorayyy! but i freakin deleted phootbooth.
happiness,@EsmeACullen AWWWWWWW you totally rock...I felt all  and now I'm the happiest girl eva!
happiness,I did that once
happiness,"On the list of park closures - Calaveras Big Trees SP, where I'm headed this weekend. So glad to be visiting before it's too late."
happiness,"Sold bikes faster than expected, and we are running out of sizes.    Luckily the single speeds are on the ocean now! ETA -  EO June."
happiness,Just took daughter to school. Still tired and still no voice. I know some people are happy!! LOL. Time to get ready for work
happiness,"I've got a bit of neckache after going hard (not going home) at Alternative night. I mean I have to, it's nearly all over"
happiness,greeeeeeeeeeeat  this summer i have four classes...if you know me...u know why
happiness,@tiffaniallen: i'm happy you got your hair did!! and i cant wait til i get back to see it! we're leaving today
happiness,@lilabiem hahaha well why would you smack ME for that?!  hahaha THE BIG BANGGG
happiness,@GlasgowGooner Boo  well its good fun tho.. sucks if u cant get cards.. I finished 10th in last nights #tpt I took @street out LOL
happiness,"@HansenBanana Kayyy XD Yeah, everyone always talks about the part where the dog dies  I need to find a movie that you haven't seen now XD"
happiness,Broke my carafe  went to Starbucks for my caffiene fix and the lights go out...just for a sec but are you kidding me..got to laugh. Ha!
happiness,@GothLitChic It's too nice to be inside
happiness,"@aligomm wow! How cool is that! or was I guess, I have 18 now  haha get another follower!"
happiness,Vacation over!!!  Looking forward to the next one........
happiness,"Off to work. My last day. Get to walk around and out-process. I am very happy to be one step closer to what I really want to do, but  2."
happiness,@emily859 Glad to hear the weather's nice.  It's rained just about every day for the last five days.  Not fun for exploring
happiness,@Xanthetwirls I only saw urs by chance. Who else would have that name! Think I'll b missing 2nite too.  Thank god for YouTube.
happiness,chillin at home for the day yippee...wish @youngives was here to keep me company
happiness,@kiitzyy I think so hahah geez lady 3 hours ago?? Go to bed!! Lack of sleep is bad for your skin!
happiness,"The weather is SO nice! And there were so many hot guys in town, I felt like a kid in a candy store. Except all the candies are straight"
happiness,"@putitonmyvisa haha nice! I heard it's a sweet hotel. On another note, not a good game last night"
happiness,"My storm is acting up  ....Excited for the discussion session regarding Social Media. Scott Lake, CEO of ThinkSM, will be attending."
happiness,@peterfacinelli You didn't answer my riddle  Party pooper lol. Jokes Joyce  it was a good one tho haha. Hav a gr8 weekend!
happiness,Last time we'll get tacos like this.
happiness,@littlelaughalot nice! it's days like today I wish we had a garden
happiness,@kirstiealley It'd be nice but soon we'll have to Pay to Tweet
happiness,i really want to see cash cash again
happiness,aaah good bye mikee  smoked crabs!
happiness,@JamesScholes Yes. We have a copyright exemption we're apparently trying to ensure the rest of the world doesn't have.  #sccr18
happiness,Last night was fun w the lightening and thunder  Today will be in the 90s
happiness,@patrickmanning Yes PM PM you are right
happiness,@menchuly it's Friday and sweldo day too
happiness,@NikkiBons Happy Birthday Dork!! Lots of love for you today!!!  I wish I was there so I could buy you a drink   Make it a great night!
happiness,@DoperahStyles chillin promoting muzik...not eating  lmaao
happiness,Just had an iced coffee. Christ that tasted nasty
happiness,@filthydukes _yeah thanks for that you pair of gits  (hope it's mega- like the bus!)
happiness,Had a lovely day yesterday. The weather was great! Now stupid slapton
happiness,I am sick  but Ians coming over so its all good ;)
happiness,@MollieOfficial congrats mollie! just wish i could have got some tickets
happiness,It just hit me that I am leaving conti...     boooooooo..
happiness,"@lurkey hahaha chivalry's not dead, just rare"
happiness,@ConciseKilgore morning T! I love their breakfast! If I wasn't stuck at the shop right now getting maintenance done to the ride!
happiness,O dnt even like wearing  my skinny jean no more cuz of yall bitch ass ni99as...
happiness,"ooh lovely, a ridiculous amount of revision left to do"
happiness,"what up world im just chillin, bout to go get this money!! But in this economy no money is easy money anymore"
happiness,@arlastouch nothing yet  still looking....but lets for sure do lunch next week!!
happiness,@ElizaPatricia =o YOU SAW FLEETWOOD MAC! I'm insanely jealous. I don't have enough money to buy tickets.  I think I'll never see them. =(
happiness,So I get up early and I feel good about the day. I walk to work and I'm feeling alright. But guess what... I don't work today.
happiness,@cc_chapman #whuffaoke is the same night as @ACDC at Gillette Stadium!
happiness,"@bookaliciouspam Hey welcome to VA, LOL.  It's muggy up here by DC too.  Worst part of summer I'd say"
happiness,I don't think I'm very well. Just in time for the weekend
happiness,"I want dazzle,"
happiness,@DaveJMatthews concert tonight at fenwayyy! hopefully the rain stops
happiness,Such a beautiful day. I just wish I had the energy to enjoy it.
happiness,"shopping with @curlysue69x tonight, cant wait!  Lucky bastard @jayrunway has already finished work  im stuck here forever!"
happiness,getting cds ready for tour
happiness,"So I cannot find my poetry book. It wasn't at my dad's and I'm about to tear up my room looking for it. It I don't, I'm gonna be sad"
happiness,"@BD_illustrated Me Too! Its hard to argue w/ him 'cause he makes some great points, i just can't wrap my heart around that one"
happiness,Chatted with my old schoolmates. Awww  I miss my Highschool.
happiness,WALES HERE I AM! 1st 2 weeks away in wales. but idk if the guys at school really like me...
happiness,"@WerewolfSeth well, i must say she is very lucky to have you! i guess that means no chillin and concert with me huh"
happiness,@goodlaura  *waves to make it all OK again*
happiness,..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....
happiness,Managed to find a bottle of Pimm's! If only we had the weather to go with it
happiness,"@garageglamorous I agree, 'Paparazzi' waz an amazing vid, I luved it, but felt bad cuz it waz leaked &amp; I watched it"
happiness,Whoop! I got a prom date today! Who knew? Ha-ha! But I can't tell you who.
happiness,@conorp YES!!! one final party  better make it a good one !! how much mpre stuff you got to go?
happiness,tired and all i want to do is play random songs on my gitwar but i have to do my drama essay.
happiness,@darrynstorm hey hey..i'm only finishing on the 10th of june
happiness,I finished @Melzer 's Zombie Chronicles a few days ago. It was bittersweet. Now I need something new for the gym
happiness,"@joycecherrier Awww. Don't mean to sound like an overgrown age 37 baby, but I'm still stick. Not as bad as yesterday, but still bad."
happiness,in park slope brooklyn working the bust photoshoot. this is so exciting! &amp;no more fever! but my tonsils are the size of golfballs
happiness,@jami_hirsch: Thanks for the follow! Wish I were out of my 9-5!   plan to open a shoppe in TC when the economy turns.
happiness,TGIF!! Its a GORGEOUS day in Reno today. And I'm stuck inside.
happiness,@emILLyschwindt thanks lady.... bummer for sure.
happiness,"is in class, trying to listen but I really like twitter, facebook, .&amp; myspace  oh yeaaah .&amp; I'm hungry!"
happiness,"Wicked, my DVB-S tuner card has arrived. Although not sure I'll be able to get it all set up ready for the FA Cup final tomorrow"
happiness,"Up and at em... got a big To Do List for today, and hubby has to work   But then weekend is going to be just us... I think!"
happiness,@katiesol It re-entered my brain orbit thanks to me watching Ryan Reynolds mugging away in &quot;Just Friends&quot; recently
happiness,"Just got in a nasty argument with someone I normally like very much.  She doesn't forgive well, either"
happiness,@dreamobscene I know how you feel  Have a lovely relaxing weekend!
happiness,"@LizzieCoulter oh dear. (I'm sorry, but i laughed  )"
happiness,@aidadoll he thinks he's a gangsterrr  his ass don't even fit in G Unit. &amp; I know :| )))))
happiness,This is my anthem right now.... don't leave me high and dry.  ? http://blip.fm/~79fcr
happiness,@_Enigma__ OMG daon't tell me you have watched twilight enuff to know that !!
happiness,Woot. just had my interview! went awsome! I didn't get to talk with Mr. Johnny thought...  oh well I still did really good!
happiness,Finally on my way home
happiness,"crap. have to break my &quot;no work in weekend&quot; rule  so much overloaded with work. aargh, hate it!"
happiness,I get to drive my dad to the airport so he can fly to Vegas for the WSOP... I wanna go to Vegas...
happiness,just about to say goodbye to @karenbrady and @agneslikaite two of the best interns that Elevate have ever had
happiness,@tiyephoenix I have to DJ 2 gigs on 6/20. no bk hh fest for me  so please keep me posted on live dates
happiness,looks like another sober weekend ahead...
happiness,@DJClicheDarknes I haven't had a good homemade flour tortilla in ages.
happiness,"Ok, I'm going outside...wish i was playing basketball  oh well..."
happiness,@Sak_Pase I guess u ain like me den.. My hair cut short..  lol
happiness,@Spitphyre well good luck with #twpp in an hours time i think i will be on my way home  have fun!
happiness,"[stapler haiku] Whar a Night! Woo Hoo! Yeah! / A beautiful night to party! / Oops, I'm a stapler..."
happiness,i'm under 100 followers again  gosh darn. good mood atm. might have a bbq later. heat waaaave &lt;3
happiness,Straighening my hair and its not going as straight as i want it to be what a  bummerrr for me
happiness,@josemarques I don't feel like having to reboot  If only OSX supported Hibernate &amp; Reboot in Bootcamp... -.-
happiness,found six great vegan places to eat and relax at; four of which I can't get to without a car
happiness,In the university with hungry!!
happiness,"@lauradawg LOL she is okay, its just he songs are so catchy they get stuck in my head"
happiness,Back in Manchester. Whats with the weather? Sweaty
happiness,"@KimberlySMoore It's good they're realistic, but I still don't like thinking about it!!!"
happiness,Finally left the house! It's gloomy outside.
happiness,"Loving the sun today, even thought I should be revising. Not a good day though, been at Kates all afty, shit day for her bless her  x"
happiness,via @cornellfinch: Found #geocache Head's Up! http://coord.info/gc1ret6. Probably my only find of the day.  http://bit.ly/JS3S4
happiness,@patsytravers http://twitpic.com/66sbz - thats actually adorable! ooh how i miss dude
happiness,@ddlovato miss chatting with you
happiness,Nt able to follow anyone  friendorfollow.com here i come!!! #itsucks
happiness,"Ohhhh man  My mom got a bag of these caramel candy things, they're soooo good. I'm going to get so fat off of them ;__;"
happiness,Hallooo bayern!hallooo stau!
happiness,@ShannonGrissom @grannypig #followfriday thank you!  I'm still not even close to what I had as @GottaLaff
happiness,@socallove yeah  it will get better though  i know it!
happiness,I'm packed up &amp; leaving my Canterbury office &amp; my fab QA&amp;V colleagues for the last time   A great bunch of people. I will miss you xx
happiness,My Degree  [Tear] happy moment!  http://mypict.me/1ZpF
happiness,Have a happy Friday and weekend everyone .. TGIF for me is nothing
happiness,"@mariamariamaria i'm sorry you aren't feeling too good, mama  I'm heading up today @ 4, i'll be calling you .."
happiness,@AnnaSaccone Seeing my friends and doing coursework  I have the weekend off work so I am happy!
happiness,"@alliemunchkin :3, Youtube loves my HD videos  well maybe."
happiness,Licking chocolate crumbs off a Twirl wrapper like Zammo on smack
happiness,finally got out of a 12 km traffic jam. we'll probably not be able to make it in time for a few laps tonight
happiness,@nicolahunt nice way 2 end the week...
happiness,"Thanks everyone. Unfortunately nothing can be done. The sales speak for themselves, and if that doesn't convince Diamond, nothing will."
happiness,@lanceseabourn I know  but this sub is sooooo good
happiness,Whistling while you work = LAME! lol
happiness,@KirstynSmith I spent 3 hours sitting out in the sun - picnic lunch + ice cream = win. We should have had a BBQ today
happiness,want food too
happiness,@indiepixie omg a roach was in my room for the first time ever in this apartment today. I hope I don't have Patricia luck next
happiness,well im gonna go shower now. gotta get rdy 4 movies in a couple hours!   byeee   ~~  Esther &lt;3    p.s.s i miss u katherine
happiness,"Oh great, Radio Disney doesn't crash with the latest webkit, so my kid can run it again. HEY WAIT."
happiness,Heading to Beaumont
happiness,@kelseyrose56 I WISH YOU WERE GOING TOO!  are you still coming to nicoles preprom? @nicolesx319 Can't wait for preprom!!!!
happiness,@KrystalNichole Pretty good!!! I think I overdid the gym yesterday... other than that just working
happiness,"also, Lipton's Sparkling Green Tea is gross"
happiness,"@MissShell20 eeeeep so jealous ;) I'm at work  um, how can u receive Viva? Do they broadcast it online? :plz:"
happiness,@OakMonster I hear ya.
happiness,@raczilla nice beta for easports still no news on the online for madden
happiness,Just recollecting my jog this a.m. - almost perfect except unkown type hanging out by my vehicle.  Too much mental noise- only 6 mile jog
happiness,"@christa42 you mean the post concert blues ;) *lol*  Well, I soooo know what you mean ..."
happiness,LIVE NOW  LIVE! )  DJ JAYEM B2B E.S.R  Click : http://www.krisisdnb.com/listen.asx
happiness,Just found out my baby cousin is gonna be a dad!!!! At least he's married already. Everybody is getting married and having kids before me
happiness,had a great time at six flags yesterday.. its summer   my friend spent the night last night and just left so now i'm bored..
happiness,Nobody ever @mandagh' s   makes me sad
happiness,i really wanna play....
happiness,"Oh noesss seniors last day  However, tickling will till he was on the floor giggling made it totally worth it. Plus, a senior sandwhich!"
happiness,"@markfriend I asked mum bout going out tommorow, she laughed in my face lmao"
happiness,"I'm in a pub garden,  its boiling,  hannah no likey,"
happiness,http://twitpic.com/66uq4 - hotttt weather! getting blackk before it starts to rain again
happiness,New baby doing well.  I will be attempting to do some more &quot;painting&quot; this weekend.
happiness,"@tenuousness: aoh is one of the best bands. they played my frosh, i was stoked. i have to work tonight, or else i'd totally be there!"
happiness,to all members of CF! check your facebook in computer immediately. a sweet video from Gulardi is waiting for you all. made me teary
happiness,@isuhin O dear. so you're going to be fucking that kiddoe and I'm going to sit there doing..  nothing! awesome  WHERES THE SHOPPING?!&lt;3
happiness,"@evanlyoko Yay! At least I'll get to see you next year! I'm sad, too."
happiness,"Just got done working with Nate today...got another 100%! Yippee!! He's going on vacation next week, so I have to brave Calc on my own."
happiness,FRIDAY!! I gotta work tommorow tho
happiness,@luvinmycurves womp womp woooomp!
happiness,"Played  Friendly Gm today(Bulgaria). Def. is on pt., offensively, still working on timing.  Israel on Sun. Gotta cut 2 more players."
happiness,@gdrage LOL that'll teach me to blindly trust amazon search results without reading!
happiness,Excited to see the girls today; @takinakab its boring at work without you
happiness,@millionsbyname Jared's wearing a green shirt? *SPARKLY EYES* YEE!! I hear #asylm is highly disorganized  hang in there!
happiness,@skybluetom4 Ha Ha thanks Tom! I'm such a loser! Hopefully going on the 22nd June till 3rd July...what date u goin? u missing helen?  x
happiness,"@ArnaudJacobs haha yeah this is improving my nite big time!!  i have to make a skype call soon tho, so will have to tear myself away.."
happiness,"Outside for just about 1 hour, the sun was bloody hot - no tan  Wait for monday then will spend around 2 hours outside ;)"
happiness,going camping in a coupla hours. gotta pack everything... by myself
happiness,@finalscoreB3G2  How nice
happiness,Trying to shop online wis I could find sevens for 40.  haha
happiness,i wish paramore would come to ireland
happiness,10 more days to go for Freedom!!!!!! Damn these xams!!
happiness,Listening 2 music @ home all alone lol  who wants 2 come over &amp; hang with me LOL!!
happiness,@benandskin Ah GDit! Ranger game this afternoon
happiness,@DEWz_PingPong Awww I'm teaching my son (when I have one) those manners!  Too many boys are lacking those!
happiness,@BlacksilkBlog Hugs to you for not being able to shag Crush anymore  x
happiness,"Out if class!! Yow party + four hour lecture don't mix attal!! I had to drink 3 red bulls &amp; I'm still sleepy .,,,,smh! Alrite bedtime"
happiness,im so fed up!!!...
happiness,@juliannerowat HAHAHHA lol true that! i always remember my BD but i can never remember what date or even day it is
happiness,@mizzyalana Very nice!  Bea and I are so bummed we can't make it   We should try and get together in the near future.
happiness,@skinnymarie and guess what ! ive got 20 % ! wow its impossible
happiness,@DVNT Cheers. Wish I had more fonts to play with
happiness,Day is going well so far. Meeting until 4 though.
happiness,@marcftsk haha thanks for clarifying that.i thought u meant mr bello. I wish i could be there! That where my cousins live
happiness,can't wait to november for Jobros concert ! In examination
happiness,@flattycharn i know the IMUx1000 is not referring to me... (WHO IS IT AH?) but... i miss you
